,cluster,complex,overlap_genes,overlap_fraction,raw_p_value,complex_size,overlap_size,cluster_size,fdr,best_described_by
10295,57,CL:15945,"['IL4', 'JAK1']",0.02040816326530612,0.42923762288128015,63,2,98,0.9999999998701802,JAK-STAT signaling pathway
10296,57,CL:2330,"['SRSF4', 'PUF60']",0.02040816326530612,0.44509143459515804,65,2,98,0.9999999998701802,"mRNA processing, and K Homology domain, type 1"
10297,57,CL:14566,"['SESN1', 'CAB39']",0.02040816326530612,0.452928145233471,66,2,98,0.9999999998701802,"MTOR signalling, and Negative regulation of TORC1 signaling"
10298,57,CL:6897,"['CCNG1', 'CDKN1B']",0.02040816326530612,0.460702800894663,67,2,98,0.9999999998701802,"mixed, incl. G1 Phase, and G0 and Early G1"
10299,57,CL:16224,"['B2M', 'CD96', 'CLEC2B']",0.030612244897959183,0.46295669463696437,109,3,98,0.9999999998701802,"mixed, incl. MHC classes I/II-like antigen recognition protein, and Regulation of natural killer cell mediated immunity"
10300,57,CL:27759,"['HINT1', 'PNRC1']",0.02040816326530612,0.47606074930782605,69,2,98,0.9999999998701802,"mixed, incl. B-box-type zinc finger, and PHR domain "
10301,57,CL:15944,"['IL4', 'JAK1']",0.02040816326530612,0.5059797950301425,73,2,98,0.9999999998701802,JAK-STAT signaling pathway
10302,57,CL:907,"['GNL3', 'MAK16', 'PAK1IP1']",0.030612244897959183,0.5332355128360233,121,3,98,0.9999999998701802,"Preribosome, and Ribosome biogenesis"
10303,57,CL:2922,"['MTDH', 'LARP4']",0.02040816326530612,0.5556408217780362,80,2,98,0.9999999998701802,"Deadenylation-dependent mRNA decay, and Cytoplasmic stress granule"
10304,57,CL:10565,"['DCTPP1', 'CTPS1']",0.02040816326530612,0.5624454651976181,81,2,98,0.9999999998701802,"Pyrimidine metabolism, and Purine nucleoside monophosphate biosynthetic process"
10305,57,CL:2329,"['SRSF4', 'PUF60']",0.02040816326530612,0.5691764787183936,82,2,98,0.9999999998701802,"mRNA processing, and RNA recognition motif domain"
10306,57,CL:1536,"['HSPE1', 'HSPA8', 'HSPH1', 'AHSA1', 'HSP90AA1']",0.05102040816326531,0.57534614026324,219,5,98,0.9999999998701802,"Protein folding, and Endoplasmic reticulum protein-containing complex"
10307,57,CL:27758,"['HINT1', 'PNRC1']",0.02040816326530612,0.5889254318687254,85,2,98,0.9999999998701802,"mixed, incl. B-box-type zinc finger, and PHR domain "
10308,57,CL:10564,"['DCTPP1', 'CTPS1']",0.02040816326530612,0.6264157113764897,91,2,98,0.9999999998701802,"Metabolism of nucleotides, and Ribose-phosphate pyrophosphokinase"
10309,57,CL:16225,"['B2M', 'CLEC2B']",0.02040816326530612,0.6324039912291702,92,2,98,0.9999999998701802,"mixed, incl. MHC classes I/II-like antigen recognition protein, and Antigen processing and presentation"
10310,57,CL:18396,"['PTPN7', 'MAPK6', 'DUSP5']",0.030612244897959183,0.633293358739763,140,3,98,0.9999999998701802,"mixed, incl. Basic-leucine zipper domain, and MAPK signaling pathway"
10311,57,CL:14306,"['SQSTM1', 'BNIP3L']",0.02040816326530612,0.6383182658733415,93,2,98,0.9999999998701802,"Autophagy, and Parkinson disease"
10312,57,CL:11420,"['TIMM13', 'TOMM5']",0.02040816326530612,0.6985655205399913,104,2,98,0.9999999998701802,"mixed, incl. Protein targeting to mitochondrion, and Mitochondrial calcium ion transport"
10313,57,CL:14305,"['SQSTM1', 'BNIP3L']",0.02040816326530612,0.7085936134425035,106,2,98,0.9999999998701802,"Autophagy, and Parkinson disease"
10314,57,CL:2035,"['SYF2', 'LSM6']",0.02040816326530612,0.7085936134425035,106,2,98,0.9999999998701802,"U2-type spliceosomal complex, and mRNA Splicing - Major Pathway"
10315,57,CL:14302,"['PIM2', 'SESN1', 'SQSTM1', 'BNIP3L', 'CAB39']",0.05102040816326531,0.7131648665163477,256,5,98,0.9999999998701802,"mixed, incl. Amino acids regulate mTORC1, and Autophagy"
10316,57,CL:14565,"['SESN1', 'CAB39']",0.02040816326530612,0.7135038352032308,107,2,98,0.9999999998701802,"Amino acids regulate mTORC1, and MTOR signalling"
10317,57,CL:18395,"['PTPN7', 'MAPK6', 'DUSP5']",0.030612244897959183,0.7334933986849297,163,3,98,0.9999999998701802,"mixed, incl. Basic-leucine zipper domain, and MAPK signaling pathway"
10318,57,CL:15532,"['LIF', 'CD96', 'IL4', 'CXCR4', 'STAT3', 'B2M', 'ICAM3', 'CLEC2B', 'JAK1']",0.09183673469387756,0.7372398180134039,455,9,98,0.9999999998701802,"Cytokine-cytokine receptor interaction, and Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell"
10319,57,CL:2034,"['SYF2', 'LSM6']",0.02040816326530612,0.7459853960049654,114,2,98,0.9999999998701802,"U2-type spliceosomal complex, and mRNA Splicing - Major Pathway"
10320,57,CL:6595,"['ANAPC16', 'CCNG1', 'CDKN1B', 'SPAG5']",0.04081632653061224,0.7495285319800018,218,4,98,0.9999999998701802,"mixed, incl. Mitosis, and G1 Phase"
10321,57,CL:13766,"['CYTIP', 'SMAP2']",0.02040816326530612,0.7631101546586267,118,2,98,0.9999999998701802,"mixed, incl. Membrane coat, and Sec7, C-terminal domain superfamily"
10322,57,CL:2921,"['MTDH', 'LARP4']",0.02040816326530612,0.7631101546586267,118,2,98,0.9999999998701802,"mixed, incl. Endoribonuclease complex, and Deadenylation-dependent mRNA decay"
10323,57,CL:10561,"['JMY', 'DCTPP1', 'CTPS1']",0.030612244897959183,0.7664400073599016,172,3,98,0.9999999998701802,"Purine metabolism, and Pyrimidine metabolism"
10324,57,CL:15531,"['LIF', 'CD96', 'IL4', 'CXCR4', 'STAT3', 'B2M', 'ICAM3', 'CLEC2B', 'JAK1']",0.09183673469387756,0.7697564243763618,469,9,98,0.9999999998701802,"mixed, incl. Cytokine-cytokine receptor interaction, and Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell"
10325,57,CL:2029,"['SRSF4', 'SYF2', 'LSM6', 'PUF60']",0.04081632653061224,0.7920562194117512,232,4,98,0.9999999998701802,"mRNA Splicing - Major Pathway, and Sm-like protein family complex"
10326,57,CL:2032,"['SYF2', 'LSM6']",0.02040816326530612,0.7980552097856778,127,2,98,0.9999999998701802,"U2-type spliceosomal complex, and mRNA Splicing - Major Pathway"
10327,57,CL:14303,"['SESN1', 'SQSTM1', 'BNIP3L', 'CAB39']",0.04081632653061224,0.8084561255004267,238,4,98,0.9999999998701802,"mixed, incl. Amino acids regulate mTORC1, and Autophagy"
10328,57,CL:99,"['HSPE1', 'HSPA8', 'SAT1', 'SERBP1', 'ODC1', 'GAR1', 'HSP90AA1', 'GNL3', 'HSPH1', 'DDX21', 'PAK1IP1', 'TWNK', 'NSUN2', 'EIF4G1', 'AHSA1', 'URB1', 'MAK16', 'LTV1', 'NOP16']",0.19387755102040816,0.8106020645771586,959,19,98,0.9999999998701802,"mixed, incl. Translation, and Ribosome biogenesis"
10329,57,CL:14304,"['SQSTM1', 'BNIP3L']",0.02040816326530612,0.8120852620055694,131,2,98,0.9999999998701802,"mixed, incl. Autophagy, and Hereditary spastic paraplegia"
10330,57,CL:17328,"['GAB2', 'ITK']",0.02040816326530612,0.8187730668418263,133,2,98,0.9999999998701802,"mixed, incl. Constitutive Signaling by Aberrant PI3K in Cancer, and FCERI mediated Ca+2 mobilization"
10331,57,CL:15533,"['LIF', 'IL4', 'CXCR4', 'STAT3', 'ICAM3', 'JAK1']",0.061224489795918366,0.8216728123384984,346,6,98,0.9999999998701802,"Cytokine-cytokine receptor interaction, and Adaptive immunity"
10332,57,CL:2028,"['SRSF4', 'SYF2', 'LSM6', 'PUF60']",0.04081632653061224,0.8238061760483812,244,4,98,0.9999999998701802,"mRNA Splicing, and Sm-like protein family complex"
10333,57,CL:27757,"['HINT1', 'PNRC1']",0.02040816326530612,0.8345793471923983,138,2,98,0.9999999998701802,"mixed, incl. B-box-type zinc finger, and Prader-Willi and Angelman syndrome"
10334,57,CL:29498,"['TENT5C', 'TMEM50A']",0.02040816326530612,0.8573208752414463,146,2,98,0.9999999998701802,"mostly uncharacterized, incl. Brain expressed X-linked like family , and Bromodomain"
10335,57,CL:3694,"['UCHL5', 'UBE2R2']",0.02040816326530612,0.8573208752414463,146,2,98,0.9999999998701802,"mixed, incl. Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha, and Ubiquitin conjugating enzyme activity"
10336,57,CL:16581,"['MCL1', 'LY96', 'BBC3']",0.030612244897959183,0.8646367363634867,207,3,98,0.9999999998701802,"mixed, incl. Death-like domain superfamily, and Toll-like Receptor Cascades"
10337,57,CL:2030,"['SYF2', 'LSM6']",0.02040816326530612,0.8676001159827508,150,2,98,0.9999999998701802,"U2-type spliceosomal complex, and Sm-like protein family complex"
10338,57,CL:6596,"['ANAPC16', 'SPAG5']",0.02040816326530612,0.8700628114026998,151,2,98,0.9999999998701802,"mixed, incl. Mitotic Spindle Checkpoint, and Mitotic sister chromatid segregation"
10339,57,CL:15530,"['LIF', 'CD96', 'IL4', 'CXCR4', 'STAT3', 'B2M', 'ICAM3', 'CLEC2B', 'JAK1']",0.09183673469387756,0.8730504207950825,526,9,98,0.9999999998701802,"mixed, incl. Cytokine-cytokine receptor interaction, and Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell"
10340,57,CL:17327,"['GAB2', 'ITK']",0.02040816326530612,0.8772032911320087,154,2,98,0.9999999998701802,"mixed, incl. Constitutive Signaling by Aberrant PI3K in Cancer, and Tyrosine-protein kinase, catalytic domain"
10341,57,CL:2027,"['SRSF4', 'SYF2', 'LSM6', 'PUF60']",0.04081632653061224,0.8827142793373827,272,4,98,0.9999999998701802,"mRNA Splicing, and Nuclear-transcribed mRNA catabolic process, nonsense-mediated decay"
10342,57,CL:2026,"['SRSF4', 'SYF2', 'LSM6', 'PUF60']",0.04081632653061224,0.8912406136265082,277,4,98,0.9999999998701802,"mRNA Splicing, and Nuclear-transcribed mRNA catabolic process, nonsense-mediated decay"
10343,57,CL:17326,"['GAB2', 'ITK']",0.02040816326530612,0.8984956644628777,164,2,98,0.9999999998701802,"mixed, incl. Constitutive Signaling by Aberrant PI3K in Cancer, and SH2 domain superfamily"
10344,57,CL:100,"['GNL3', 'TWNK', 'HSPE1', 'HSPA8', 'URB1', 'MAK16', 'NOP16', 'NSUN2', 'HSPH1', 'EIF4G1', 'DDX21', 'LTV1', 'PAK1IP1', 'AHSA1', 'SERBP1', 'GAR1', 'HSP90AA1']",0.17346938775510204,0.8989247266758152,937,17,98,0.9999999998701802,"mixed, incl. Translation, and Ribosome biogenesis"
10345,57,CL:17324,"['GAB2', 'KSR1', 'ITK']",0.030612244897959183,0.9076833285712047,230,3,98,0.9999999998701802,"mixed, incl. Ras signaling pathway, and SH2 domain superfamily"
10346,57,CL:10560,"['JMY', 'DCTPP1', 'CTPS1']",0.030612244897959183,0.9092420772655736,231,3,98,0.9999999998701802,"mixed, incl. Purine metabolism, and Pyridine-containing compound metabolic process"
10347,57,CL:15536,"['CXCR4', 'ICAM3']",0.02040816326530612,0.9095840298175872,170,2,98,0.9999999998701802,"mixed, incl. Chemokine-mediated signaling pathway, and Adaptive immunity"
10348,57,CL:17325,"['GAB2', 'ITK']",0.02040816326530612,0.9113193770960837,171,2,98,0.9999999998701802,"mixed, incl. Constitutive Signaling by Aberrant PI3K in Cancer, and SH2 domain superfamily"
10349,57,CL:11055,"['FTL', 'TIMM13', 'SFXN1', 'NUS1', 'TOMM5', 'FTH1']",0.061224489795918366,0.915774126350084,404,6,98,0.9999999998701802,"mixed, incl. Inner mitochondrial membrane protein complex, and Mitochondrion organization"
10350,57,CL:17323,"['GAB2', 'KSR1', 'ITK']",0.030612244897959183,0.9181098390704246,237,3,98,0.9999999998701802,"mixed, incl. Ras signaling pathway, and SH2 domain superfamily"
10351,57,CL:101,"['GNL3', 'TWNK', 'URB1', 'MAK16', 'NSUN2', 'EIF4G1', 'DDX21', 'LTV1', 'PAK1IP1', 'SERBP1', 'GAR1', 'NOP16']",0.12244897959183673,0.9210606215456014,718,12,98,0.9999999998701802,"Translation, and Ribosome biogenesis"
10352,57,CL:27756,"['HINT1', 'PNRC1']",0.02040816326530612,0.9210995878547911,177,2,98,0.9999999998701802,"mixed, incl. B-box-type zinc finger, and Magnesium ion transmembrane transport"
10353,57,CL:17321,"['GAB2', 'KSR1', 'ITK']",0.030612244897959183,0.9287197897639506,245,3,98,0.9999999998701802,"mixed, incl. Ras signaling pathway, and SH2 domain superfamily"
10354,57,CL:10559,"['JMY', 'DCTPP1', 'CTPS1']",0.030612244897959183,0.9311700916359537,247,3,98,0.9999999998701802,"mixed, incl. Purine metabolism, and Pyridine-containing compound metabolic process"
10355,57,CL:15535,"['CXCR4', 'ICAM3']",0.02040816326530612,0.9325833819299064,185,2,98,0.9999999998701802,"mixed, incl. Chemokine-mediated signaling pathway, and Adaptive immunity"
10356,57,CL:15529,"['LIF', 'CD96', 'BBC3', 'MCL1', 'IL4', 'CXCR4', 'STAT3', 'B2M', 'ICAM3', 'CLEC2B', 'JAK1', 'LY96']",0.12244897959183673,0.9334645377506047,733,12,98,0.9999999998701802,"mixed, incl. Cytokine-cytokine receptor interaction, and Immunity"
10357,57,CL:11054,"['FTL', 'TIMM13', 'SFXN1', 'NUS1', 'TOMM5', 'FTH1']",0.061224489795918366,0.933635478055206,421,6,98,0.9999999998701802,"Mitochondrial inner membrane, and Iron-sulfur cluster assembly"
10358,57,CL:11053,"['FTL', 'TIMM13', 'SFXN1', 'NUS1', 'TOMM5', 'FTH1']",0.061224489795918366,0.9382199040855944,426,6,98,0.9999999998701802,"Mitochondrial inner membrane, and Iron-sulfur cluster assembly"
10359,57,CL:103,"['GNL3', 'TWNK', 'URB1', 'MAK16', 'NSUN2', 'EIF4G1', 'DDX21', 'LTV1', 'PAK1IP1', 'SERBP1', 'GAR1']",0.11224489795918367,0.9405170887595707,692,11,98,0.9999999998701802,"Translation, and Ribosome biogenesis"
10360,57,CL:2020,"['STAT1', 'SYF2', 'KHSRP', 'PPM1G', 'LSM6', 'SRSF4', 'PUF60', 'LARP4', 'MTDH']",0.09183673469387756,0.9449094630898379,595,9,98,0.9999999998701802,"mRNA metabolic process, and Nuclear transport"
10361,57,CL:2024,"['STAT1', 'SYF2', 'KHSRP', 'LSM6', 'SRSF4', 'PUF60']",0.061224489795918366,0.9465656847152146,436,6,98,0.9999999998701802,"Processing of Capped Intron-Containing Pre-mRNA, and mRNA metabolic process"
10362,57,CL:2019,"['STAT1', 'SYF2', 'KHSRP', 'PPM1G', 'LSM6', 'SRSF4', 'PUF60', 'LARP4', 'MTDH']",0.09183673469387756,0.949710136907385,602,9,98,0.9999999998701802,"mRNA metabolic process, and Nuclear transport"
10363,57,CL:2025,"['SYF2', 'STAT1', 'LSM6', 'SRSF4', 'PUF60']",0.05102040816326531,0.9506950484031044,385,5,98,0.9999999998701802,"Processing of Capped Intron-Containing Pre-mRNA, and Nuclear transport"
10364,57,CL:15534,"['CXCR4', 'ICAM3']",0.02040816326530612,0.9529514100660653,203,2,98,0.9999999998701802,"mixed, incl. Chemokine-mediated signaling pathway, and Adaptive immunity"
10365,57,CL:2023,"['STAT1', 'SYF2', 'KHSRP', 'LSM6', 'SRSF4', 'PUF60']",0.061224489795918366,0.9532112907619836,445,6,98,0.9999999998701802,"Processing of Capped Intron-Containing Pre-mRNA, and mRNA metabolic process"
10366,57,CL:102,"['GNL3', 'TWNK', 'URB1', 'MAK16', 'NSUN2', 'EIF4G1', 'DDX21', 'LTV1', 'PAK1IP1', 'SERBP1', 'GAR1']",0.11224489795918367,0.9540644768025547,713,11,98,0.9999999998701802,"Translation, and Ribosome biogenesis"
10367,57,CL:2022,"['STAT1', 'SYF2', 'KHSRP', 'LSM6', 'SRSF4', 'PUF60']",0.061224489795918366,0.9565775507872094,450,6,98,0.9999999998701802,"Processing of Capped Intron-Containing Pre-mRNA, and mRNA metabolic process"
10368,57,CL:104,"['GNL3', 'TWNK', 'URB1', 'MAK16', 'NSUN2', 'EIF4G1', 'DDX21', 'LTV1', 'PAK1IP1', 'SERBP1']",0.10204081632653061,0.9573434754462751,667,10,98,0.9999999998701802,"Translation, and Ribosome biogenesis"
10369,57,CL:3692,"['UCHL5', 'UBE2R2']",0.02040816326530612,0.959176055975043,210,2,98,0.9999999998701802,"mixed, incl. Cellular response to hypoxia, and Cysteine-type deubiquitinase activity"
10370,57,CL:11052,"['FTL', 'TIMM13', 'SFXN1', 'NUS1', 'TOMM5', 'FTH1']",0.061224489795918366,0.9597265962517698,455,6,98,0.9999999998701802,"Mitochondrial inner membrane, and Iron-sulfur cluster assembly"
10371,57,CL:2021,"['STAT1', 'SYF2', 'KHSRP', 'LSM6', 'SRSF4', 'PUF60', 'LARP4', 'MTDH']",0.08163265306122448,0.9612860438754721,568,8,98,0.9999999998701802,"Processing of Capped Intron-Containing Pre-mRNA, and mRNA metabolic process"
10372,57,CL:110,"['SERBP1', 'EIF4G1']",0.02040816326530612,0.9623740059933388,214,2,98,0.9999999998701802,"Eukaryotic Translation Initiation, and Translation factor activity, RNA binding"
10373,57,CL:15527,"['LIF', 'CD96', 'BBC3', 'MCL1', 'IL4', 'RGS1', 'CXCR4', 'STAT3', 'B2M', 'ICAM3', 'CLEC2B', 'JAK1', 'LY96']",0.1326530612244898,0.9658791108666221,839,13,98,0.9999999998701802,"Immune response, and Apoptosis modulation and signaling"
10374,57,CL:3691,"['UCHL5', 'UBE2R2']",0.02040816326530612,0.9660377226953244,219,2,98,0.9999999998701802,"mixed, incl. Cellular response to hypoxia, and Cysteine-type deubiquitinase activity"
10375,57,CL:109,"['SERBP1', 'EIF4G1']",0.02040816326530612,0.9687218052140724,223,2,98,0.9999999998701802,"Eukaryotic Translation Initiation, and Translation factor activity, RNA binding"
10376,57,CL:105,"['GNL3', 'URB1', 'MAK16', 'NSUN2', 'EIF4G1', 'DDX21', 'LTV1', 'PAK1IP1', 'SERBP1']",0.09183673469387756,0.9699388281858412,640,9,98,0.9999999998701802,"Translation, and Ribosome biogenesis"
10377,57,CL:2018,"['STAT1', 'SYF2', 'KHSRP', 'PPM1G', 'LSM6', 'SRSF4', 'PUF60', 'LARP4', 'MTDH']",0.09183673469387756,0.970356118543237,641,9,98,0.9999999998701802,"mRNA metabolic process, and Nuclear transport"
10378,57,CL:15528,"['LIF', 'CD96', 'BBC3', 'MCL1', 'IL4', 'CXCR4', 'STAT3', 'B2M', 'ICAM3', 'CLEC2B', 'JAK1', 'LY96']",0.12244897959183673,0.973700136080317,808,12,98,0.9999999998701802,"Immune response, and Apoptosis modulation and signaling"
10379,57,CL:8460,"['TALDO1', 'ACADM']",0.02040816326530612,0.9784900871813678,241,2,98,0.9999999998701802,"mixed, incl. Carbon metabolism, and Fatty acid catabolic process"
10380,57,CL:6139,"['POLH', 'SPAG5', 'ANAPC16', 'CCNG1', 'CDKN1B']",0.05102040816326531,0.9817965346359512,446,5,98,0.9999999998701802,"DNA repair, and Mitosis"
10381,57,CL:15526,"['LIF', 'CD96', 'BBC3', 'MCL1', 'IL4', 'RGS1', 'CXCR4', 'STAT3', 'B2M', 'ICAM3', 'CLEC2B', 'JAK1', 'LY96']",0.1326530612244898,0.9837998332073415,896,13,98,0.9999999998701802,"Immune response, and Apoptosis modulation and signaling"
10382,57,CL:2017,"['STAT1', 'SYF2', 'KHSRP', 'PPM1G', 'LSM6', 'SRSF4', 'PUF60', 'LARP4', 'MTDH']",0.09183673469387756,0.9845451804526152,686,9,98,0.9999999998701802,"mRNA metabolic process, and Nuclear transport"
10383,57,CL:11056,"['TIMM13', 'TOMM5', 'NUS1']",0.030612244897959183,0.9855422475069487,331,3,98,0.9999999998701802,"mixed, incl. Inner mitochondrial membrane protein complex, and Mitochondrial respiratory chain complex assembly"
10384,57,CL:2016,"['STAT1', 'SYF2', 'KHSRP', 'PPM1G', 'LSM6', 'SRSF4', 'PUF60', 'LARP4', 'MTDH']",0.09183673469387756,0.9885859164342414,706,9,98,0.9999999998701802,"mRNA metabolic process, and Nuclear transport"
10385,57,CL:6137,"['POLH', 'SPAG5', 'ANAPC16', 'CCNG1', 'CDKN1B']",0.05102040816326531,0.9912685755443688,488,5,98,0.9999999998701802,"DNA repair, and Mitosis"
10386,57,CL:11060,"['TIMM13', 'TOMM5']",0.02040816326530612,0.9914109005269865,284,2,98,0.9999999998701802,"Inner mitochondrial membrane protein complex, and Mitochondrial respiratory chain complex assembly"
10387,57,CL:11059,"['TIMM13', 'TOMM5']",0.02040816326530612,0.9926244065203795,291,2,98,0.9999999998701802,"Inner mitochondrial membrane protein complex, and Mitochondrial respiratory chain complex assembly"
10388,57,CL:3690,"['UCHL5', 'UBE2R2']",0.02040816326530612,0.993387793121903,296,2,98,0.9999999998701802,"Modification-dependent protein catabolic process, and Cellular response to hypoxia"
10389,57,CL:8458,"['TALDO1', 'CARNMT1', 'ACADM']",0.030612244897959183,0.9936102678833975,372,3,98,0.9999999998701802,"Carboxylic acid metabolic process, and Pentose phosphate pathway"
10390,57,CL:8459,"['TALDO1', 'ACADM']",0.02040816326530612,0.9940744014833082,301,2,98,0.9999999998701802,"mixed, incl. Carbon metabolism, and Organic acid catabolic process"
10391,57,CL:11057,"['TIMM13', 'TOMM5']",0.02040816326530612,0.9944526418957342,304,2,98,0.9999999998701802,"Inner mitochondrial membrane protein complex, and Mitochondrial respiratory chain complex assembly"
10392,57,CL:3689,"['UCHL5', 'UBE2R2']",0.02040816326530612,0.9956492612960829,315,2,98,0.9999999998701802,"Modification-dependent protein catabolic process, and Cellular response to hypoxia"
10393,57,CL:8457,"['TALDO1', 'CARNMT1', 'ACADM']",0.030612244897959183,0.9963293547458713,399,3,98,0.9999999998701802,"Carboxylic acid metabolic process, and Pentose phosphate pathway"
10394,57,CL:8455,"['TALDO1', 'CARNMT1', 'ACADM']",0.030612244897959183,0.9970199390313071,409,3,98,0.9999999998701802,"Carboxylic acid metabolic process, and Pentose phosphate pathway"
10395,57,CL:107,"['SERBP1', 'EIF4G1']",0.02040816326530612,0.997725761643289,344,2,98,0.9999999998701802,"Translation, and Translation factor activity, RNA binding"
10396,57,CL:17320,"['GAB2', 'KSR1', 'ITK']",0.030612244897959183,0.9983863995453721,438,3,98,0.9999999998701802,"mixed, incl. Regulation of actin cytoskeleton, and Transmembrane receptor protein tyrosine kinase signaling pathway"
10397,57,CL:8454,"['TALDO1', 'CARNMT1', 'ACADM']",0.030612244897959183,0.999098993892229,465,3,98,0.9999999998701802,"Carboxylic acid metabolic process, and Starch and sucrose metabolism"
10398,57,CL:106,"['SERBP1', 'EIF4G1']",0.02040816326530612,0.9992756868952901,394,2,98,0.9999999998701802,"Translation, and This family consists of several GAGE and XAGE proteins which are found exclusively in humans. The function of this family is unknown although they have been implicated in human cancers (PMID:11992404)"
10399,57,CL:12186,"['SLC1A5', 'SLC39A14']",0.02040816326530612,0.99945211064144,406,2,98,0.9999999998701802,"mixed, incl. SLC-mediated transmembrane transport, and Lipid transporter activity"
10400,57,CL:17317,"['ITK', 'MAPK6', 'GAB2', 'PTPN7', 'DUSP5', 'KSR1']",0.061224489795918366,0.999491207623833,702,6,98,0.9999999998701802,"mixed, incl. Signaling by Receptor Tyrosine Kinases, and Axon guidance"
10401,57,CL:17319,"['GAB2', 'KSR1', 'ITK']",0.030612244897959183,0.9997020643055262,515,3,98,0.9999999998701802,"mixed, incl. Transmembrane receptor protein tyrosine kinase signaling pathway, and Small GTPase mediated signal transduction"
10402,57,CL:13126,"['CYTIP', 'SMAP2']",0.02040816326530612,0.9997418565446647,438,2,98,0.9999999998701802,"Membrane Trafficking, and Vesicle fusion"
10403,57,CL:17318,"['GAB2', 'KSR1', 'ITK']",0.030612244897959183,0.9998269386304917,539,3,98,0.9999999998701802,"mixed, incl. Transmembrane receptor protein tyrosine kinase signaling pathway, and Small GTPase mediated signal transduction"
10404,57,CL:13122,"['PIM2', 'SESN1', 'SQSTM1', 'BNIP3L', 'CAB39', 'CYTIP', 'SMAP2']",0.07142857142857142,0.999898123985287,846,7,98,0.9999999998701802,"Vesicle-mediated transport, and Amino acids regulate mTORC1"
10405,57,CL:13125,"['CYTIP', 'SMAP2']",0.02040816326530612,0.9999293443119837,492,2,98,0.9999999998701802,"Membrane Trafficking, and Protein transport"
10406,57,CL:3688,"['UCHL5', 'UBE2R2']",0.02040816326530612,0.9999446071674806,502,2,98,0.9999999998701802,"Neddylation, and Ubiquitin-dependent protein catabolic process"
10407,57,CL:3687,"['UCHL5', 'UBE2R2']",0.02040816326530612,0.9999566183831553,512,2,98,0.9999999998701802,"Neddylation, and Ubiquitin-dependent protein catabolic process"
10408,57,CL:13121,"['PIM2', 'SESN1', 'SQSTM1', 'BNIP3L', 'CAB39', 'CYTIP', 'SMAP2']",0.07142857142857142,0.9999588138027586,889,7,98,0.9999999998701802,"mixed, incl. Vesicle-mediated transport, and Amino acids regulate mTORC1"
10409,57,CL:3686,"['UCHL5', 'UBE2R2']",0.02040816326530612,0.9999625544281876,518,2,98,0.9999999998701802,"Neddylation, and Ubiquitin-dependent protein catabolic process"
10410,57,CL:13124,"['CYTIP', 'SMAP2']",0.02040816326530612,0.999968476080947,525,2,98,0.9999999998701802,"Membrane Trafficking, and Protein transport"
10411,57,CL:3685,"['UCHL5', 'UBE2R2']",0.02040816326530612,0.9999721319873311,530,2,98,0.9999999998701802,"Neddylation, and Proteolysis involved in protein catabolic process"
10412,57,CL:13120,"['PIM2', 'SESN1', 'SQSTM1', 'BNIP3L', 'CAB39', 'CYTIP', 'SMAP2']",0.07142857142857142,0.9999830771424306,930,7,98,0.9999999998701802,"mixed, incl. Vesicle-mediated transport, and Amino acids regulate mTORC1"
10413,57,CL:8453,"['DHCR24', 'TALDO1', 'CARNMT1', 'ACADM']",0.04081632653061224,0.9999922169849946,751,4,98,0.9999999998701802,"Carboxylic acid metabolic process, and Oxidoreductase"
10414,57,CL:13123,"['CYTIP', 'SMAP2']",0.02040816326530612,0.9999937754325114,590,2,98,0.9999999998701802,"Membrane Trafficking, and Protein transport"
10415,57,CL:8452,"['DHCR24', 'TALDO1', 'CARNMT1', 'ACADM']",0.04081632653061224,0.9999944270463462,765,4,98,0.9999999998701802,"Carboxylic acid metabolic process, and Oxidoreductase"
10416,57,CL:13119,"['PIM2', 'SESN1', 'SQSTM1', 'BNIP3L', 'CAB39', 'CYTIP', 'SMAP2']",0.07142857142857142,0.9999944680880896,980,7,98,0.9999999998701802,"mixed, incl. Vesicle-mediated transport, and mTOR signaling pathway"
10417,57,CL:4748,"['GTF2A2', 'TFDP1']",0.02040816326530612,0.9999995854346316,695,2,98,0.9999999998701802,"mixed, incl. Chromatin organization, and DNA-directed RNA polymerase complex"
10418,58,CL:16894,"['MCL1', 'BBC3']",0.02040816326530612,0.0074354917469861784,6,2,98,0.13731201284116734,Bcl-2 family protein complex
10419,58,CL:11555,"['TOMM22', 'TOMM5']",0.02040816326530612,0.0074354917469861784,6,2,98,0.13731201284116734,Outer mitochondrial membrane organization
10420,58,CL:5618,"['KDM3A', 'KDM4B']",0.02040816326530612,0.0074354917469861784,6,2,98,0.13731201284116734,Histone H3-K9 demethylation
10421,58,CL:1546,"['SDF2L1', 'MANF']",0.02040816326530612,0.021004377217222096,10,2,98,0.2856153724543517,"Endoplasmic reticulum chaperone complex, and ARMET-like"
10422,58,CL:455,"['EIF5', 'EIF3J', 'EIF4G1']",0.030612244897959183,0.02330648641647818,27,3,98,0.309721111543946,"Eukaryotic 43S preinitiation complex, and Eukaryotic translation initiation factor 4F complex"
10423,58,CL:5615,"['KDM3A', 'KDM4B']",0.02040816326530612,0.02529060818061739,11,2,98,0.3170403885715053,"Histone H3-K9 demethylation, and Lysine-specific demethylase 6, GATA-like domain superfamily"
