,cluster,complex,overlap_genes,overlap_fraction,raw_p_value,complex_size,overlap_size,cluster_size,fdr,best_described_by
1774,30,CL:4749,"['KAT7', 'PHF19', 'H2BC10']",0.034482758620689655,0.9999999942720212,456,3,87,1.0,"Chromatin organization, and Structural constituent of chromatin"
1775,30,CL:11054,"['CISD1', 'TIMM10']",0.022988505747126436,0.9999999969316574,421,2,87,1.0,"Mitochondrial inner membrane, and Iron-sulfur cluster assembly"
1776,30,CL:11053,"['CISD1', 'TIMM10']",0.022988505747126436,0.9999999977207815,426,2,87,1.0,"Mitochondrial inner membrane, and Iron-sulfur cluster assembly"
1777,30,CL:35838,"['ZNF93', 'ZNF649', 'ZNF613', 'THAP11']",0.04597701149425287,0.9999999977604547,513,4,87,1.0,"mixed, incl. Krueppel associated box, and Leucine rich region"
1778,30,CL:17319,"['RHOF', 'PAK1', 'LAT2', 'BRK1']",0.04597701149425287,0.9999999980089747,515,4,87,1.0,"mixed, incl. Transmembrane receptor protein tyrosine kinase signaling pathway, and Small GTPase mediated signal transduction"
1779,30,CL:13126,"['COG6', 'AP1S2']",0.022988505747126436,0.9999999988890176,438,2,87,1.0,"Membrane Trafficking, and Vesicle fusion"
1780,30,CL:6137,"['NCAPG2', 'RAD50', 'ATM']",0.034482758620689655,0.9999999991361522,488,3,87,1.0,"DNA repair, and Mitosis"
1781,30,CL:17318,"['RHOF', 'PAK1', 'LAT2', 'BRK1']",0.04597701149425287,0.9999999995236492,539,4,87,1.0,"mixed, incl. Transmembrane receptor protein tyrosine kinase signaling pathway, and Small GTPase mediated signal transduction"
1782,30,CL:15532,"['SOCS3', 'GZMB']",0.022988505747126436,0.9999999996035072,455,2,87,1.0,"Cytokine-cytokine receptor interaction, and Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell"
1783,30,CL:11052,"['CISD1', 'TIMM10']",0.022988505747126436,0.9999999996035072,455,2,87,1.0,"Mitochondrial inner membrane, and Iron-sulfur cluster assembly"
1784,30,CL:15531,"['SOCS3', 'GZMB']",0.022988505747126436,0.9999999998321403,469,2,87,1.0,"mixed, incl. Cytokine-cytokine receptor interaction, and Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell"
1785,30,CL:13124,"['COG6', 'AP1S2', 'TBC1D10A']",0.034482758620689655,0.9999999999097374,525,3,87,1.0,"Membrane Trafficking, and Protein transport"
1786,30,CL:2021,"['EDC3', 'TENT2', 'PCBP2', 'SAC3D1']",0.04597701149425287,0.9999999999192737,568,4,87,1.0,"Processing of Capped Intron-Containing Pre-mRNA, and mRNA metabolic process"
1787,30,CL:13125,"['COG6', 'AP1S2']",0.022988505747126436,0.999999999959993,492,2,87,1.0,"Membrane Trafficking, and Protein transport"
1788,30,CL:13123,"['COG6', 'IST1', 'AP1S2', 'TBC1D10A']",0.04597701149425287,0.9999999999797227,590,4,87,1.0,"Membrane Trafficking, and Protein transport"
1789,30,CL:25751,"['CCDC138', 'NPHP4', 'STK40', 'CFAP298']",0.04597701149425287,0.9999999999809707,591,4,87,1.0,"Microtubule-based process, and Ciliopathies"
1790,30,CL:2020,"['EDC3', 'TENT2', 'PCBP2', 'SAC3D1']",0.04597701149425287,0.9999999999852501,595,4,87,1.0,"mRNA metabolic process, and Nuclear transport"
1791,30,CL:2019,"['EDC3', 'TENT2', 'PCBP2', 'SAC3D1']",0.04597701149425287,0.9999999999905788,602,4,87,1.0,"mRNA metabolic process, and Nuclear transport"
1792,30,CL:25750,"['CCDC138', 'NPHP4', 'STK40', 'CFAP298']",0.04597701149425287,0.9999999999940014,609,4,87,1.0,"Microtubule-based process, and Ciliopathies"
1793,30,CL:15530,"['SOCS3', 'GZMB']",0.022988505747126436,0.9999999999954382,526,2,87,1.0,"mixed, incl. Cytokine-cytokine receptor interaction, and Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell"
1794,30,CL:25749,"['CCDC138', 'NPHP4', 'STK40', 'CFAP298']",0.04597701149425287,0.9999999999989094,635,4,87,1.0,"Microtubule-based process, and Ciliopathies"
1795,30,CL:2018,"['EDC3', 'TENT2', 'PCBP2', 'SAC3D1']",0.04597701149425287,0.9999999999992688,641,4,87,1.0,"mRNA metabolic process, and Nuclear transport"
1796,30,CL:25747,"['CFAP298', 'NPHP4', 'CRYZL1', 'CCDC138', 'STK40']",0.05747126436781609,0.9999999999993223,680,5,87,1.0,"mixed, incl. Microtubule-based process, and Ciliopathies"
1797,30,CL:25746,"['CFAP298', 'NPHP4', 'CRYZL1', 'CCDC138', 'STK40']",0.05747126436781609,0.9999999999998258,700,5,87,1.0,"mixed, incl. Microtubule-based process, and Ciliopathies"
1798,30,CL:25748,"['CCDC138', 'NPHP4', 'STK40', 'CFAP298']",0.04597701149425287,0.9999999999998457,664,4,87,1.0,"mixed, incl. Microtubule-based process, and Ciliopathies"
1799,30,CL:17317,"['BRK1', 'PAK1', 'RHOF', 'SIK2', 'LAT2']",0.05747126436781609,0.9999999999998482,702,5,87,1.0,"mixed, incl. Signaling by Receptor Tyrosine Kinases, and Axon guidance"
1800,30,CL:25745,"['CFAP298', 'NPHP4', 'CRYZL1', 'CCDC138', 'STK40']",0.05747126436781609,0.9999999999999425,716,5,87,1.0,"Microtubule-based process, and Cilium"
1801,30,CL:2017,"['EDC3', 'TENT2', 'PCBP2', 'SAC3D1']",0.04597701149425287,0.9999999999999664,686,4,87,1.0,"mRNA metabolic process, and Nuclear transport"
1802,30,CL:4748,"['KAT7', 'PHF19', 'H2BC10', 'SIRT7']",0.04597701149425287,0.9999999999999821,695,4,87,1.0,"mixed, incl. Chromatin organization, and DNA-directed RNA polymerase complex"
1803,30,CL:2016,"['EDC3', 'TENT2', 'PCBP2', 'SAC3D1']",0.04597701149425287,0.9999999999999918,706,4,87,1.0,"mRNA metabolic process, and Nuclear transport"
1804,30,CL:25744,"['CFAP298', 'NPHP4', 'CRYZL1', 'CCDC138', 'STK40']",0.05747126436781609,0.9999999999999921,744,5,87,1.0,"Microtubule-based process, and Cilium"
1805,30,CL:18720,"['MMP9', 'CFD', 'LAMP1']",0.034482758620689655,0.9999999999999977,683,3,87,1.0,"mixed, incl. Extracellular matrix, and Serine-type endopeptidase activity"
1806,30,CL:105,"['EIF1AX', 'DIS3L2']",0.022988505747126436,0.999999999999998,640,2,87,1.0,"Translation, and Ribosome biogenesis"
1807,30,CL:25743,"['CFAP298', 'NPHP4', 'CRYZL1', 'CCDC138', 'STK40']",0.05747126436781609,0.9999999999999989,771,5,87,1.0,"mixed, incl. Microtubule-based process, and Cilium"
1808,30,CL:15529,"['NFKB1', 'GZMB', 'SOCS3', 'ENDOG']",0.04597701149425287,0.9999999999999989,733,4,87,1.0,"mixed, incl. Cytokine-cytokine receptor interaction, and Immunity"
1809,30,CL:13122,"['IST1', 'AP1S2', 'TBC1D10A', 'COG6', 'ATG12', 'PIK3R4', 'RHEB']",0.08045977011494253,0.9999999999999993,846,7,87,1.0,"Vesicle-mediated transport, and Amino acids regulate mTORC1"
1810,30,CL:104,"['EIF1AX', 'DIS3L2']",0.022988505747126436,0.9999999999999998,667,2,87,1.0,"Translation, and Ribosome biogenesis"
1811,30,CL:20251,"['NKX6-3', 'PRAM1']",0.022988505747126436,0.9999999999999999,685,2,87,1.0,"mixed, incl. Pattern specification process, and Chromatin"
1812,30,CL:15527,"['NFKB1', 'SOCS3', 'PARP14', 'GZMB', 'PTPN2', 'ENDOG']",0.06896551724137931,0.9999999999999999,839,6,87,1.0,"Immune response, and Apoptosis modulation and signaling"
1813,30,CL:15528,"['NFKB1', 'SOCS3', 'PARP14', 'GZMB', 'ENDOG']",0.05747126436781609,0.9999999999999999,808,5,87,1.0,"Immune response, and Apoptosis modulation and signaling"
1814,30,CL:25742,"['CFAP298', 'NPHP4', 'CRYZL1', 'CCDC138', 'STK40']",0.05747126436781609,1.0,977,5,87,1.0,"mixed, incl. Cilium, and Microtubule-based process"
1815,30,CL:22092,"['MYH9', 'ATP2A2', 'FHL1', 'NCAM1']",0.04597701149425287,1.0,885,4,87,1.0,"mixed, incl. Ion channel, and Synapse"
1816,30,CL:22093,"['MYH9', 'ATP2A2', 'FHL1', 'NCAM1']",0.04597701149425287,1.0,868,4,87,1.0,"mixed, incl. Ion channel, and Synapse"
1817,30,CL:20248,"['NKX6-3', 'PRAM1']",0.022988505747126436,1.0,733,2,87,1.0,"Pattern specification process, and DNA-binding transcription factor activity, RNA polymerase II-specific"
1818,30,CL:20249,"['NKX6-3', 'PRAM1']",0.022988505747126436,1.0,704,2,87,1.0,"mixed, incl. Pattern specification process, and Chromatin"
1819,30,CL:20250,"['NKX6-3', 'PRAM1']",0.022988505747126436,1.0,697,2,87,1.0,"mixed, incl. Pattern specification process, and Chromatin"
1820,30,CL:15526,"['NFKB1', 'SOCS3', 'PARP14', 'GZMB', 'PTPN2', 'ENDOG']",0.06896551724137931,1.0,896,6,87,1.0,"Immune response, and Apoptosis modulation and signaling"
1821,30,CL:13119,"['IST1', 'AP1S2', 'TBC1D10A', 'COG6', 'ATG12', 'PIK3R4', 'PKN1', 'RHEB']",0.09195402298850575,1.0,980,8,87,1.0,"mixed, incl. Vesicle-mediated transport, and mTOR signaling pathway"
1822,30,CL:13120,"['IST1', 'AP1S2', 'TBC1D10A', 'COG6', 'ATG12', 'PIK3R4', 'RHEB']",0.08045977011494253,1.0,930,7,87,1.0,"mixed, incl. Vesicle-mediated transport, and Amino acids regulate mTORC1"
1823,30,CL:13121,"['IST1', 'AP1S2', 'TBC1D10A', 'COG6', 'ATG12', 'PIK3R4', 'RHEB']",0.08045977011494253,1.0,889,7,87,1.0,"mixed, incl. Vesicle-mediated transport, and Amino acids regulate mTORC1"
1824,30,CL:99,"['EIF1AX', 'DIS3L2']",0.022988505747126436,1.0,959,2,87,1.0,"mixed, incl. Translation, and Ribosome biogenesis"
1825,30,CL:100,"['EIF1AX', 'DIS3L2']",0.022988505747126436,1.0,937,2,87,1.0,"mixed, incl. Translation, and Ribosome biogenesis"
1826,30,CL:101,"['EIF1AX', 'DIS3L2']",0.022988505747126436,1.0,718,2,87,1.0,"Translation, and Ribosome biogenesis"
1827,30,CL:102,"['EIF1AX', 'DIS3L2']",0.022988505747126436,1.0,713,2,87,1.0,"Translation, and Ribosome biogenesis"
1828,30,CL:103,"['EIF1AX', 'DIS3L2']",0.022988505747126436,1.0,692,2,87,1.0,"Translation, and Ribosome biogenesis"
1829,31,CL:14569,"['LAMTOR2', 'RRAGA', 'LAMTOR4', 'RRAGC', 'MIOS', 'WDR59', 'LAMTOR5', 'LAMTOR3']",0.6666666666666666,4.229597989567899e-13,28,8,12,1.1270634642789755e-10,Amino acids regulate mTORC1
1830,31,CL:14567,"['LAMTOR2', 'LAMTOR3', 'RRAGA', 'LAMTOR4', 'RRAGC', 'MIOS', 'WDR59', 'LAMTOR5', 'RPTOR']",0.75,1.5201957554029124e-12,54,9,12,3.6244667220922067e-10,"Amino acids regulate mTORC1, and TORC2 complex"
1831,31,CL:14600,"['LAMTOR2', 'RRAGA', 'LAMTOR4', 'RRAGC', 'LAMTOR5', 'LAMTOR3']",0.5,3.3637478207317093e-12,10,6,12,6.095111051165857e-10,"Ragulator complex, and Gtr1/RagA G protein"
1832,31,CL:14566,"['LAMTOR2', 'LAMTOR3', 'RRAGA', 'LAMTOR4', 'RRAGC', 'MIOS', 'WDR59', 'LAMTOR5', 'RPTOR']",0.75,1.0392712791225725e-11,66,9,12,1.5692996314750845e-09,"MTOR signalling, and Negative regulation of TORC1 signaling"
1833,31,CL:14565,"['LAMTOR2', 'LAMTOR3', 'RRAGA', 'LAMTOR4', 'RRAGC', 'MIOS', 'WDR59', 'LAMTOR5', 'RPTOR']",0.75,9.460672807767452e-10,107,9,12,9.118478259401396e-08,"Amino acids regulate mTORC1, and MTOR signalling"
1834,31,CL:14303,"['LAMTOR2', 'LAMTOR3', 'RRAGA', 'LAMTOR4', 'RRAGC', 'MIOS', 'WDR59', 'LAMTOR5', 'RPTOR']",0.75,1.2423891081288062e-06,238,9,12,5.3094553394561245e-05,"mixed, incl. Amino acids regulate mTORC1, and Autophagy"
1835,31,CL:14610,"['LAMTOR3', 'RRAGC', 'LAMTOR4']",0.25,2.0397296506572835e-06,5,3,12,8.034761145632604e-05,"Gtr1/RagA G protein, and Ragulator complex"
1836,31,CL:14601,"['LAMTOR2', 'LAMTOR5', 'RRAGA']",0.25,2.0397296506572835e-06,5,3,12,8.034761145632604e-05,"Ragulator complex, and RagA/B"
1837,31,CL:14302,"['LAMTOR2', 'LAMTOR3', 'RRAGA', 'LAMTOR4', 'RRAGC', 'MIOS', 'WDR59', 'LAMTOR5', 'RPTOR']",0.75,2.3501163150815135e-06,256,9,12,8.798369344891948e-05,"mixed, incl. Amino acids regulate mTORC1, and Autophagy"
1838,31,CL:14571,"['WDR59', 'MIOS']",0.16666666666666666,0.0028622560511060357,13,2,12,0.03217374667868571,"Seh1-associated complex, and KICSTOR complex"
1839,31,CL:13122,"['LAMTOR2', 'LAMTOR3', 'RRAGA', 'LAMTOR4', 'RRAGC', 'MIOS', 'WDR59', 'LAMTOR5', 'VPS35', 'RPTOR']",0.8333333333333334,0.008464119339343771,846,10,12,0.07793183050249447,"Vesicle-mediated transport, and Amino acids regulate mTORC1"
1840,31,CL:13121,"['LAMTOR2', 'LAMTOR3', 'RRAGA', 'LAMTOR4', 'RRAGC', 'MIOS', 'WDR59', 'LAMTOR5', 'VPS35', 'RPTOR']",0.8333333333333334,0.012960410953134204,889,10,12,0.1090360322976867,"mixed, incl. Vesicle-mediated transport, and Amino acids regulate mTORC1"
1841,31,CL:13120,"['LAMTOR2', 'LAMTOR3', 'RRAGA', 'LAMTOR4', 'RRAGC', 'MIOS', 'WDR59', 'LAMTOR5', 'VPS35', 'RPTOR']",0.8333333333333334,0.018984477153966787,930,10,12,0.1490462417807098,"mixed, incl. Vesicle-mediated transport, and Amino acids regulate mTORC1"
1842,31,CL:13119,"['LAMTOR2', 'LAMTOR3', 'RRAGA', 'LAMTOR4', 'RRAGC', 'MIOS', 'WDR59', 'LAMTOR5', 'VPS35', 'RPTOR']",0.8333333333333334,0.029348014329172865,980,10,12,0.2107077680683504,"mixed, incl. Vesicle-mediated transport, and mTOR signaling pathway"
1843,32,CL:14569,"['LAMTOR2', 'RRAGA', 'LAMTOR4', 'WDR24', 'RRAGC', 'MIOS', 'WDR59', 'LAMTOR3']",0.7272727272727273,1.4235458842661883e-13,28,8,11,4.960509889019871e-11,Amino acids regulate mTORC1
1844,32,CL:14567,"['LAMTOR2', 'LAMTOR3', 'RRAGA', 'LAMTOR4', 'WDR24', 'RRAGC', 'MIOS', 'WDR59', 'RPTOR']",0.8181818181818182,3.885550333367795e-13,54,9,11,1.1270634642789755e-10,"Amino acids regulate mTORC1, and TORC2 complex"
1845,32,CL:14566,"['LAMTOR2', 'LAMTOR3', 'RRAGA', 'LAMTOR4', 'WDR24', 'RRAGC', 'MIOS', 'WDR59', 'RPTOR']",0.8181818181818182,2.672269265072576e-12,66,9,11,5.064294649633217e-10,"MTOR signalling, and Negative regulation of TORC1 signaling"
1846,32,CL:14565,"['LAMTOR2', 'LAMTOR3', 'RRAGA', 'LAMTOR4', 'WDR24', 'RRAGC', 'MIOS', 'WDR59', 'RPTOR']",0.8181818181818182,2.48350238028653e-10,107,9,11,3.308901700793524e-08,"Amino acids regulate mTORC1, and MTOR signalling"
1847,32,CL:14600,"['LAMTOR2', 'RRAGA', 'LAMTOR4', 'RRAGC', 'LAMTOR3']",0.45454545454545453,6.224871571151552e-10,10,5,11,6.535338392185706e-08,"Ragulator complex, and Gtr1/RagA G protein"
1848,32,CL:14303,"['LAMTOR2', 'LAMTOR3', 'RRAGA', 'LAMTOR4', 'WDR24', 'RRAGC', 'MIOS', 'WDR59', 'RPTOR']",0.8181818181818182,3.4944444077913394e-07,238,9,11,1.8195210537120423e-05,"mixed, incl. Amino acids regulate mTORC1, and Autophagy"
1849,32,CL:14302,"['LAMTOR2', 'LAMTOR3', 'RRAGA', 'LAMTOR4', 'WDR24', 'RRAGC', 'MIOS', 'WDR59', 'RPTOR']",0.8181818181818182,6.675546043614925e-07,256,9,11,3.1831814292184856e-05,"mixed, incl. Amino acids regulate mTORC1, and Autophagy"
1850,32,CL:14610,"['LAMTOR3', 'RRAGC', 'LAMTOR4']",0.2727272727272727,1.5310376796747122e-06,5,3,11,6.333940937346716e-05,"Gtr1/RagA G protein, and Ragulator complex"
1851,32,CL:14571,"['WDR24', 'WDR59', 'MIOS']",0.2727272727272727,4.266726329734384e-05,13,3,11,0.0010981971746418613,"Seh1-associated complex, and KICSTOR complex"
1852,32,CL:14601,"['LAMTOR2', 'RRAGA']",0.18181818181818182,0.000315054855795266,5,2,11,0.005618891719498247,"Ragulator complex, and RagA/B"
1853,32,CL:14574,"['WDR24', 'MIOS']",0.18181818181818182,0.000315054855795266,5,2,11,0.005618891719498247,Seh1-associated complex
1854,32,CL:13122,"['LAMTOR2', 'LAMTOR3', 'RRAGA', 'LAMTOR4', 'WDR24', 'RRAGC', 'MIOS', 'WDR59', 'RPTOR']",0.8181818181818182,0.015813792481873756,846,9,11,0.1286112745832821,"Vesicle-mediated transport, and Amino acids regulate mTORC1"
1855,32,CL:13121,"['LAMTOR2', 'LAMTOR3', 'RRAGA', 'LAMTOR4', 'WDR24', 'RRAGC', 'MIOS', 'WDR59', 'RPTOR']",0.8181818181818182,0.023063105189139003,889,9,11,0.17412644417799947,"mixed, incl. Vesicle-mediated transport, and Amino acids regulate mTORC1"
1856,32,CL:13120,"['LAMTOR2', 'LAMTOR3', 'RRAGA', 'LAMTOR4', 'WDR24', 'RRAGC', 'MIOS', 'WDR59', 'RPTOR']",0.8181818181818182,0.03232521932489121,930,9,11,0.22773443785654307,"mixed, incl. Vesicle-mediated transport, and Amino acids regulate mTORC1"
1857,32,CL:13119,"['LAMTOR2', 'LAMTOR3', 'RRAGA', 'LAMTOR4', 'WDR24', 'RRAGC', 'MIOS', 'WDR59', 'RPTOR']",0.8181818181818182,0.047488562693329135,980,9,11,0.3018270734509166,"mixed, incl. Vesicle-mediated transport, and mTOR signaling pathway"
1858,33,CL:7614,"['CTU2', 'ELP3', 'MOCS3', 'URM1', 'CTU1', 'ELP2', 'ELP1', 'ELP4', 'ELP5', 'KTI12']",0.7692307692307693,1.41184457131273e-22,12,10,13,1.2791311816093334e-19,tRNA wobble uridine modification
1859,33,CL:7613,"['CTU2', 'MOCS3', 'ELP3', 'URM1', 'CTU1', 'ELP2', 'ELP1', 'ELP4', 'ELP5', 'KTI12']",0.7692307692307693,1.9557604789521975e-19,19,10,13,1.4765991616089092e-16,"tRNA wobble uridine modification, and Peptidyl-diphthamide metabolic process"
1860,33,CL:7612,"['CTU2', 'MOCS3', 'ELP3', 'URM1', 'CTU1', 'ELP2', 'ELP1', 'ELP4', 'ELP5', 'KTI12']",0.7692307692307693,3.795222187879621e-16,35,10,13,2.2580004236264515e-13,"mixed, incl. tRNA wobble uridine modification, and Peptidyl-diphthamide metabolic process"
1861,33,CL:7611,"['CTU2', 'MOCS3', 'ELP3', 'URM1', 'CTU1', 'ELP2', 'ELP1', 'ELP4', 'ELP5', 'KTI12']",0.7692307692307693,2.578999958487056e-14,51,10,13,9.735724843288637e-12,"mixed, incl. tRNA wobble uridine modification, and tRNA threonylcarbamoyladenosine metabolic process"
1862,33,CL:7616,"['ELP3', 'ELP2', 'ELP1', 'ELP4', 'ELP5']",0.38461538461538464,4.169841102273133e-11,6,5,13,6.0933484494507394e-09,Elongator holoenzyme complex
1863,33,CL:7628,"['CTU2', 'MOCS3', 'URM1', 'CTU1']",0.3076923076923077,7.163896471511956e-09,5,4,13,6.009713151101696e-07,Protein urmylation
1864,34,CL:7638,"['DPH6', 'DPH5', 'DPH1']",0.5,1.8633308314324144e-07,5,3,6,1.0821652136395946e-05,Peptidyl-diphthamide metabolic process
1865,34,CL:7612,"['DPH6', 'DNAJC24', 'DPH5', 'DPH1']",0.6666666666666666,1.5380430532188493e-06,35,4,6,6.333940937346716e-05,"mixed, incl. tRNA wobble uridine modification, and Peptidyl-diphthamide metabolic process"
1866,34,CL:7611,"['DPH6', 'DNAJC24', 'DPH5', 'DPH1']",0.6666666666666666,7.238447598774668e-06,51,4,6,0.00024289013053666107,"mixed, incl. tRNA wobble uridine modification, and tRNA threonylcarbamoyladenosine metabolic process"
1867,34,CL:7613,"['DPH6', 'DPH5', 'DPH1']",0.5,1.775090144441422e-05,19,3,6,0.0005290235759420816,"tRNA wobble uridine modification, and Peptidyl-diphthamide metabolic process"
1868,34,CL:105,"['TPT1', 'TTC4']",0.3333333333333333,0.6700984891695546,640,2,6,1.0,"Translation, and Ribosome biogenesis"
1869,34,CL:104,"['TPT1', 'TTC4']",0.3333333333333333,0.697202140209851,667,2,6,1.0,"Translation, and Ribosome biogenesis"
1870,34,CL:103,"['TPT1', 'TTC4']",0.3333333333333333,0.721116647474138,692,2,6,1.0,"Translation, and Ribosome biogenesis"
1871,34,CL:102,"['TPT1', 'TTC4']",0.3333333333333333,0.7403111935218467,713,2,6,1.0,"Translation, and Ribosome biogenesis"
1872,34,CL:101,"['TPT1', 'TTC4']",0.3333333333333333,0.7447600583462695,718,2,6,1.0,"Translation, and Ribosome biogenesis"
1873,34,CL:100,"['TPT1', 'TTC4']",0.3333333333333333,0.8944880848231243,937,2,6,1.0,"mixed, incl. Translation, and Ribosome biogenesis"
1874,34,CL:99,"['TPT1', 'TTC4']",0.3333333333333333,0.9049295424760927,959,2,6,1.0,"mixed, incl. Translation, and Ribosome biogenesis"
1875,35,CL:31465,"['LZTS1', 'ARMC8']",0.05405405405405406,0.43750428830536403,74,2,37,1.0,"mostly uncharacterized, incl. CTLH, C-terminal LisH motif, and Fez1"
1876,35,CL:15538,"['SLAMF7', 'ICOS']",0.05405405405405406,0.5606215333230348,93,2,37,1.0,"mixed, incl. Adaptive immunity, and TNFs bind their physiological receptors"
1877,35,CL:10277,"['LTB4R', 'PLA2G4A']",0.05405405405405406,0.5841118097110024,97,2,37,1.0,"Ether lipid metabolism, and Arachidonic acid metabolism"
1878,35,CL:15537,"['SLAMF7', 'ICOS']",0.05405405405405406,0.5898452495879329,98,2,37,1.0,"mixed, incl. Adaptive immunity, and T cell modulation in pancreatic cancer"
1879,35,CL:15536,"['SLAMF7', 'ICOS']",0.05405405405405406,0.866502851339668,170,2,37,1.0,"mixed, incl. Chemokine-mediated signaling pathway, and Adaptive immunity"
1880,35,CL:22563,"['FBXO32', 'PDLIM2']",0.05405405405405406,0.8969199279595534,185,2,37,1.0,"mixed, incl. Contractile fiber, and Microfilament motor activity"
1881,35,CL:15535,"['SLAMF7', 'ICOS']",0.05405405405405406,0.8969199279595534,185,2,37,1.0,"mixed, incl. Chemokine-mediated signaling pathway, and Adaptive immunity"
1882,35,CL:15534,"['SLAMF7', 'ICOS']",0.05405405405405406,0.925111178262522,203,2,37,1.0,"mixed, incl. Chemokine-mediated signaling pathway, and Adaptive immunity"
1883,35,CL:9981,"['LTB4R', 'PLA2G4A']",0.05405405405405406,0.9657074887856711,245,2,37,1.0,"mixed, incl. Glycerophospholipid metabolism, and Fatty acid metabolism"
1884,35,CL:15533,"['IL12RB2', 'SLAMF7', 'ICOS']",0.08108108108108109,0.9791235082003612,346,3,37,1.0,"Cytokine-cytokine receptor interaction, and Adaptive immunity"
1885,35,CL:22095,"['FBXO32', 'CACHD1', 'PDLIM2']",0.08108108108108109,0.9949366088220548,419,3,37,1.0,"Cation channel activity, and Contractile fiber"
1886,35,CL:22094,"['FBXO32', 'CACHD1', 'PDLIM2']",0.08108108108108109,0.9966483630164631,439,3,37,1.0,"mixed, incl. Cation channel activity, and Contractile fiber"
1887,35,CL:15532,"['IL12RB2', 'SLAMF7', 'ICOS']",0.08108108108108109,0.9976084667243681,455,3,37,1.0,"Cytokine-cytokine receptor interaction, and Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell"
1888,35,CL:15531,"['IL12RB2', 'SLAMF7', 'ICOS']",0.08108108108108109,0.9982296105590029,469,3,37,1.0,"mixed, incl. Cytokine-cytokine receptor interaction, and Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell"
1889,35,CL:13124,"['RAB11FIP1', 'HDHD3', 'ADAM19']",0.08108108108108109,0.9994945334912707,525,3,37,1.0,"Membrane Trafficking, and Protein transport"
1890,35,CL:15530,"['IL12RB2', 'SLAMF7', 'ICOS']",0.08108108108108109,0.9995060865896108,526,3,37,1.0,"mixed, incl. Cytokine-cytokine receptor interaction, and Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell"
1891,35,CL:35840,"['ZNF92', 'ZNF641']",0.05405405405405406,0.9997184437001131,466,2,37,1.0,"mixed, incl. Krueppel associated box, and Leucine rich region"
1892,35,CL:35839,"['ZNF92', 'ZNF641']",0.05405405405405406,0.9997898000823724,478,2,37,1.0,"mixed, incl. Krueppel associated box, and Leucine rich region"
1893,35,CL:13125,"['RAB11FIP1', 'ADAM19']",0.05405405405405406,0.9998511557501047,492,2,37,1.0,"Membrane Trafficking, and Protein transport"
1894,35,CL:13123,"['RAB11FIP1', 'HDHD3', 'ADAM19']",0.08108108108108109,0.9998935374869863,590,3,37,1.0,"Membrane Trafficking, and Protein transport"
1895,35,CL:35838,"['ZNF92', 'ZNF641']",0.05405405405405406,0.9999120609736685,513,2,37,1.0,"mixed, incl. Krueppel associated box, and Leucine rich region"
1896,35,CL:2018,"['CIP2A', 'ALKBH2']",0.05405405405405406,0.9999971801589416,641,2,37,1.0,"mRNA metabolic process, and Nuclear transport"
1897,35,CL:15529,"['IL12RB2', 'SLAMF7', 'ICOS']",0.08108108108108109,0.9999977131763721,733,3,37,1.0,"mixed, incl. Cytokine-cytokine receptor interaction, and Immunity"
1898,35,CL:2017,"['CIP2A', 'ALKBH2']",0.05405405405405406,0.9999992401297095,686,2,37,1.0,"mRNA metabolic process, and Nuclear transport"
1899,35,CL:13122,"['RAB11FIP1', 'HDHD3', 'RB1CC1', 'ADAM19']",0.10810810810810811,0.9999992727631044,846,4,37,1.0,"Vesicle-mediated transport, and Amino acids regulate mTORC1"
1900,35,CL:2016,"['CIP2A', 'ALKBH2']",0.05405405405405406,0.9999995835071441,706,2,37,1.0,"mRNA metabolic process, and Nuclear transport"
1901,35,CL:15528,"['IL12RB2', 'SLAMF7', 'ICOS']",0.08108108108108109,0.9999997629418514,808,3,37,1.0,"Immune response, and Apoptosis modulation and signaling"
1902,35,CL:13121,"['RAB11FIP1', 'HDHD3', 'RB1CC1', 'ADAM19']",0.10810810810810811,0.9999998130932602,889,4,37,1.0,"mixed, incl. Vesicle-mediated transport, and Amino acids regulate mTORC1"
1903,35,CL:15527,"['IL12RB2', 'SLAMF7', 'ICOS']",0.08108108108108109,0.9999999122415638,839,3,37,1.0,"Immune response, and Apoptosis modulation and signaling"
1904,35,CL:13120,"['RAB11FIP1', 'HDHD3', 'RB1CC1', 'ADAM19']",0.10810810810810811,0.9999999522898038,930,4,37,1.0,"mixed, incl. Vesicle-mediated transport, and Amino acids regulate mTORC1"
1905,35,CL:22093,"['FBXO32', 'CACHD1', 'PDLIM2']",0.08108108108108109,0.9999999664643634,868,3,37,1.0,"mixed, incl. Ion channel, and Synapse"
1906,35,CL:22092,"['FBXO32', 'CACHD1', 'PDLIM2']",0.08108108108108109,0.9999999812071598,885,3,37,1.0,"mixed, incl. Ion channel, and Synapse"
1907,35,CL:15526,"['IL12RB2', 'SLAMF7', 'ICOS']",0.08108108108108109,0.9999999871603049,896,3,37,1.0,"Immune response, and Apoptosis modulation and signaling"
