,target_name,donor_correlation_mean,donor_correlation_min,target_contrast,condition,n_cells_target,n_up_genes,n_down_genes,n_total_de_genes,ontarget_effect_size,ontarget_significant,baseMean,offtarget_flag,n_total_genes_category,ontarget_effect_category
318,FBXL3,0.18808995308320933,0.1048013078833091,ENSG00000005812,Stim8hr,533.0,301,123,424,-20.39921839834452,True,96.53297593515212,False,>10 DE genes,on-target KD
319,FBXO11,0.7821879476495063,0.7229599561389443,ENSG00000138081,Stim8hr,809.0,23,90,113,-15.138281626121248,True,38.33918742807728,False,>10 DE genes,on-target KD
320,FBXO28,0.48865111614258955,0.3545785752691779,ENSG00000143756,Stim8hr,343.0,30,37,67,-11.767849916584382,True,46.78493394163408,False,>10 DE genes,on-target KD
321,FBXO42,0.5782862644545185,0.4678903119453587,ENSG00000037637,Stim8hr,290.0,80,19,99,-9.249514490556892,True,34.96309204215303,False,>10 DE genes,on-target KD
322,FBXW2,0.6918262711928541,0.5903442936712388,ENSG00000119402,Stim8hr,796.0,67,57,124,-29.89573058296554,True,133.54444311837676,False,>10 DE genes,on-target KD
323,FBXW7,0.45388692458326546,0.4114557523909943,ENSG00000109670,Stim8hr,803.0,110,82,192,-19.02836155389084,True,99.98877160894511,False,>10 DE genes,on-target KD
324,FEN1,0.220512223011916,0.0391056940546566,ENSG00000168496,Stim8hr,193.0,27,6,33,-11.692578257052968,True,176.89217043739308,True,>10 DE genes,on-target KD
325,FGFR1OP,0.6074174308965251,0.4654240032829863,ENSG00000213066,Stim8hr,250.0,153,76,229,-9.254500001303748,True,33.73322608320803,False,>10 DE genes,on-target KD
326,FGFR1OP2,0.29583977967076874,0.1902539456176905,ENSG00000111790,Stim8hr,356.0,389,124,513,-15.8683055567041,True,76.43570544118927,True,>10 DE genes,on-target KD
327,FHL1,-0.21971176740739193,-0.2403134415532039,ENSG00000022267,Stim8hr,852.0,413,52,465,-1.4175846848142342,False,1.1571454713049734,False,>10 DE genes,no on-target KD
328,FIBP,0.7812807273364264,0.4849468906080635,ENSG00000172500,Stim8hr,991.0,35,31,66,-23.54937462122295,True,63.63899603070311,True,>10 DE genes,on-target KD
329,FITM2,0.5897597936932844,0.57710390556017,ENSG00000197296,Stim8hr,457.0,2003,604,2607,-4.166284234536167,True,4.459412035444436,False,>10 DE genes,on-target KD
330,FKBP2,0.3538809567205879,0.1432103235040893,ENSG00000173486,Stim8hr,430.0,152,103,255,0.0,False,,False,>10 DE genes,no on-target KD
331,FLAD1,0.3545762221881666,0.2825664705781961,ENSG00000160688,Stim8hr,183.0,142,126,268,-8.676686827299353,True,52.820155332052266,False,>10 DE genes,on-target KD
332,FLVCR2,0.16647359639131354,0.0494231023812574,ENSG00000119686,Stim8hr,461.0,138,12,150,-2.562460665822027,False,3.2448293868936333,False,>10 DE genes,no on-target KD
333,FNBP4,0.3137851108046037,0.2697152904107735,ENSG00000109920,Stim8hr,189.0,655,229,884,-9.799104671878728,True,73.82851500353839,False,>10 DE genes,on-target KD
334,FOSL2,0.6927455871427322,0.6385619028497462,ENSG00000075426,Stim8hr,697.0,24,27,51,-10.709754817818824,True,122.3907853748756,False,>10 DE genes,on-target KD
335,FOXN2,0.6688545538218876,0.6121061556292321,ENSG00000170802,Stim8hr,1048.0,291,10,301,-27.473015862252534,True,78.84846573139953,False,>10 DE genes,on-target KD
336,FOXO1,0.5232139322545236,0.414270839879785,ENSG00000150907,Stim8hr,723.0,544,303,847,-5.478544258892024,True,92.1692507823114,False,>10 DE genes,on-target KD
337,FUBP1,0.4982507088731459,0.4467394945140321,ENSG00000162613,Stim8hr,360.0,644,549,1193,-29.161287949009264,True,282.0262709824773,False,>10 DE genes,on-target KD
338,FUNDC2,0.9205211780696961,0.8833265025318917,ENSG00000165775,Stim8hr,685.0,22,14,36,-10.040629196641506,True,17.452439730589422,False,>10 DE genes,on-target KD
339,GABPB1,0.6002450305575641,0.5579276321107606,ENSG00000104064,Stim8hr,221.0,811,771,1582,-14.535528320161182,True,138.3594410772517,False,>10 DE genes,on-target KD
340,GADD45GIP1,0.5541485348782751,0.5006596874202051,ENSG00000179271,Stim8hr,379.0,58,12,70,-23.06541758352927,True,177.46199581779643,False,>10 DE genes,on-target KD
341,GALK2,0.19574780934168245,-0.0837654981954632,ENSG00000156958,Stim8hr,1164.0,104,27,131,-12.395945571809486,True,30.41417906721432,True,>10 DE genes,on-target KD
342,GATA3,0.7287249958588516,0.6602471872966723,ENSG00000107485,Stim8hr,818.0,503,736,1239,-19.995103304780407,True,125.43932561724328,False,>10 DE genes,on-target KD
343,GATAD2B,0.5072500532209246,0.4257436186823924,ENSG00000143614,Stim8hr,260.0,31,14,45,-12.404486222150537,True,61.361213934140046,False,>10 DE genes,on-target KD
344,GBA2,0.3287451793578528,0.0767229935307617,ENSG00000070610,Stim8hr,210.0,26,23,49,-8.1240214644327,True,34.20442295247929,True,>10 DE genes,on-target KD
345,GCSH,0.34527725055941766,0.31244056476813,ENSG00000140905,Stim8hr,150.0,412,118,530,0.0,False,,False,>10 DE genes,no on-target KD
346,GDAP2,0.4532864374972659,0.3815309078882606,ENSG00000196505,Stim8hr,102.0,354,154,508,-5.164139016617124,True,38.3341229171292,False,>10 DE genes,on-target KD
347,GDF9,0.4999814520905672,0.3538563972171319,ENSG00000164404,Stim8hr,191.0,177,174,351,0.0900567859854441,False,0.1558757970788144,True,>10 DE genes,putative off-target
348,GFM2,0.3446166029631212,0.1579331743106955,ENSG00000164347,Stim8hr,330.0,32,20,52,-7.33066104142182,False,43.60703144614172,True,>10 DE genes,putative off-target
349,GID8,0.3163658988115181,0.1853259851162158,ENSG00000101193,Stim8hr,565.0,686,286,972,-25.702419450834448,True,156.16636594456827,True,>10 DE genes,on-target KD
350,GINM1,0.470506078006179,0.4234734291578224,ENSG00000055211,Stim8hr,194.0,97,58,155,-8.974190111032192,True,44.166347644520805,False,>10 DE genes,on-target KD
351,GIPC3,-0.23294917404627577,-0.4489763026833892,ENSG00000179855,Stim8hr,472.0,45,7,52,0.0,False,,False,>10 DE genes,no on-target KD
352,GLI1,0.1637884588804892,0.075097545855627,ENSG00000111087,Stim8hr,253.0,154,25,179,-0.5671460606949864,True,0.2934543409319239,False,>10 DE genes,on-target KD
353,GLIPR2,0.028002144832034868,-0.1065811733439865,ENSG00000122694,Stim8hr,1490.0,859,502,1361,-12.024018449858398,True,19.14397838599797,False,>10 DE genes,on-target KD
354,GLRX3,0.2580268921254633,0.1403082010895641,ENSG00000108010,Stim8hr,83.0,74,25,99,-15.33576616267047,True,339.6272817061812,False,>10 DE genes,on-target KD
355,GLS,0.4352770206406231,0.328730227484457,ENSG00000115419,Stim8hr,381.0,166,154,320,-18.377002017747696,True,197.32963352429704,False,>10 DE genes,on-target KD
356,GMEB1,0.7074188967289503,0.6302970693289758,ENSG00000162419,Stim8hr,1192.0,153,498,651,-20.39669033351788,True,45.4498949700044,False,>10 DE genes,on-target KD
357,GNAS,0.5959636788757063,0.549117639400969,ENSG00000087460,Stim8hr,794.0,79,161,240,0.0,False,,False,>10 DE genes,no on-target KD
358,GNG11,-0.18092318468038174,-0.2444191057863903,ENSG00000127920,Stim8hr,1437.0,62,15,77,0.0,False,,False,>10 DE genes,no on-target KD
359,GNLY,0.5054484137571257,0.2300243732682603,ENSG00000115523,Stim8hr,675.0,40,6,46,-5.161060824695936,True,55.375464910793326,False,>10 DE genes,on-target KD
360,GNPAT,0.2969267835838272,0.245086976396788,ENSG00000116906,Stim8hr,200.0,181,24,205,-5.510349479339465,True,77.52540685021353,False,>10 DE genes,on-target KD
361,GP1BB,0.30894433141639976,0.0772104851526623,ENSG00000203618,Stim8hr,372.0,22,33,55,0.0,False,,False,>10 DE genes,no on-target KD
362,GPAA1,0.26740695107780543,0.1590470893831348,ENSG00000197858,Stim8hr,606.0,152,25,177,-16.197862444007594,True,54.29806682343887,False,>10 DE genes,on-target KD
363,GPATCH8,0.5030341350647646,0.4503372381505328,ENSG00000186566,Stim8hr,610.0,95,83,178,-13.153204943976936,True,32.6852408205727,False,>10 DE genes,on-target KD
364,GPD1L,0.48989573481749904,0.2508668578763817,ENSG00000152642,Stim8hr,455.0,31,9,40,-10.303662200249809,True,26.824993180366963,False,>10 DE genes,on-target KD
365,GPI,0.5608368840591312,0.5007088048169842,ENSG00000105220,Stim8hr,475.0,501,454,955,-19.47275991294692,True,88.71723065390661,False,>10 DE genes,on-target KD
366,GPR137,0.496906213002561,0.3123839301253687,ENSG00000173264,Stim8hr,1378.0,60,34,94,-12.246413800534707,True,21.009767082908542,True,>10 DE genes,on-target KD
367,GPR15,0.11474673632792019,0.0967637867525044,ENSG00000154165,Stim8hr,1341.0,287,34,321,-11.656005465011738,True,37.35846439029284,False,>10 DE genes,on-target KD
368,GPR27,-0.07494709633964854,-0.2130849673289733,ENSG00000170837,Stim8hr,498.0,38,7,45,-2.6989462083046005,False,1.6456763155950676,False,>10 DE genes,no on-target KD
369,GPR82,-0.017974642002810765,-0.1019711209276299,ENSG00000171657,Stim8hr,661.0,21,20,41,0.0,False,,False,>10 DE genes,no on-target KD
370,GPRASP1,0.19134040916484849,0.0862084892802374,ENSG00000198932,Stim8hr,289.0,747,118,865,-0.3261703006736114,False,0.3424801554752384,False,>10 DE genes,no on-target KD
371,GPRC5A,0.33265197486061565,0.1575430122131931,ENSG00000013588,Stim8hr,582.0,5,32,37,0.0,False,,False,>10 DE genes,no on-target KD
372,GPS2,0.6073919953940465,0.5736243419480291,ENSG00000132522,Stim8hr,683.0,195,280,475,-13.421656051834468,True,63.25806533073248,False,>10 DE genes,on-target KD
373,GSS,0.5334505779136854,0.4128723877989694,ENSG00000100983,Stim8hr,190.0,45,10,55,-8.319757169864822,True,47.31166439673866,False,>10 DE genes,on-target KD
374,GTF2IRD1,-0.1357090783435611,-0.2317993949281255,ENSG00000006704,Stim8hr,159.0,54,5,59,-0.6641707228951232,False,1.424632717599095,False,>10 DE genes,no on-target KD
375,GYPC,0.4842508902284823,0.3763725044258486,ENSG00000136732,Stim8hr,1053.0,8,31,39,-11.140572885592473,True,90.8558952917379,False,>10 DE genes,on-target KD
376,H2AFZ,0.5273955238587775,0.4757756971458971,ENSG00000164032,Stim8hr,341.0,159,145,304,-8.914024142613647,True,100.65754004745445,False,>10 DE genes,on-target KD
377,HACD4,0.4087611579110571,0.38814600975693,ENSG00000188921,Stim8hr,694.0,476,71,547,-9.423551163110911,True,18.115513977521484,False,>10 DE genes,on-target KD
378,HCCS,0.4025138537264199,0.3467469561261097,ENSG00000004961,Stim8hr,204.0,985,388,1373,-6.501547662893022,True,40.92057570201725,False,>10 DE genes,on-target KD
379,HDAC1,0.5131826938756467,0.4352131890185478,ENSG00000116478,Stim8hr,515.0,65,25,90,-24.16299170664232,True,127.9237108352066,False,>10 DE genes,on-target KD
380,HDHD3,-0.10142735496541506,-0.296336726268582,ENSG00000119431,Stim8hr,867.0,103,15,118,-8.55002616968948,True,12.326594955183696,False,>10 DE genes,on-target KD
381,HELT,0.4834859109417582,0.4209562007377568,ENSG00000187821,Stim8hr,943.0,1364,777,2141,0.0,False,,False,>10 DE genes,no on-target KD
382,HEXDC,0.4241662087406289,0.1339982755352602,ENSG00000169660,Stim8hr,921.0,264,91,355,-12.904519360829736,True,21.15680958029446,True,>10 DE genes,on-target KD
383,HEXIM1,0.5666873776514457,0.4645235612460515,ENSG00000186834,Stim8hr,496.0,150,98,248,-13.379237014425106,True,84.27299890044938,False,>10 DE genes,on-target KD
384,HIP1R,-0.0001096408803941314,-0.2070749176041657,ENSG00000130787,Stim8hr,1058.0,71,10,81,-14.208942762510448,True,23.980029827614803,False,>10 DE genes,on-target KD
385,HIPK1,0.37683931235558993,0.3106995015292396,ENSG00000163349,Stim8hr,203.0,23,17,40,-4.0619668661723125,True,72.38950781976592,False,>10 DE genes,on-target KD
386,HIRIP3,0.4520116520791844,0.3485993820436955,ENSG00000149929,Stim8hr,640.0,51,96,147,-12.175495890610003,True,36.12785026353157,True,>10 DE genes,on-target KD
387,HIST1H2BI,-0.13551960902847116,-0.1617747902713398,ENSG00000278588,Stim8hr,598.0,253,71,324,0.0,False,,False,>10 DE genes,no on-target KD
388,HIST1H3I,0.5111573660463958,0.3166164499266616,ENSG00000275379,Stim8hr,596.0,4,27,31,0.0,False,,False,>10 DE genes,no on-target KD
389,HMBS,-0.027996958231535196,-0.042996828602558,ENSG00000256269,Stim8hr,464.0,666,381,1047,-12.7350869875171,True,46.01724622890275,False,>10 DE genes,on-target KD
390,HMGXB3,0.441811299421242,0.3750583087774608,ENSG00000113716,Stim8hr,128.0,31,57,88,-5.094047633921472,True,25.245445211575795,False,>10 DE genes,on-target KD
391,HMGXB4,0.550847636212821,0.192736911339128,ENSG00000100281,Stim8hr,542.0,13,22,35,-15.825638087630375,True,59.27406766740207,False,>10 DE genes,on-target KD
392,HNRNPA1,0.6545575663454024,0.64343814101527,ENSG00000135486,Stim8hr,1024.0,467,591,1058,0.0,False,,False,>10 DE genes,no on-target KD
393,HNRNPA2B1,0.5405260865681312,0.4025805735880709,ENSG00000122566,Stim8hr,731.0,196,184,380,-44.70808494279749,True,759.4195587281044,False,>10 DE genes,on-target KD
394,HNRNPD,0.5895805879021497,0.5819175488757355,ENSG00000138668,Stim8hr,446.0,72,93,165,-38.38208679780081,True,433.74102777475616,False,>10 DE genes,on-target KD
395,HOXB2,0.44955850612077103,0.3242913912032457,ENSG00000173917,Stim8hr,604.0,127,53,180,-10.73682169258094,True,36.00004464064382,False,>10 DE genes,on-target KD
396,HOXB4,0.3505428411759837,0.2502059694966626,ENSG00000182742,Stim8hr,186.0,137,59,196,-5.574416781285437,True,17.53567625323854,False,>10 DE genes,on-target KD
397,HOXC5,0.20741070852689222,0.0217796942516754,ENSG00000172789,Stim8hr,486.0,34,17,51,0.0,False,,False,>10 DE genes,no on-target KD
398,HPF1,0.186988583300532,0.1183382496277027,ENSG00000056050,Stim8hr,514.0,39,20,59,-8.406644357841513,True,13.74477322266593,False,>10 DE genes,on-target KD
399,HSD17B10,0.47581680179113217,0.4297097974192487,ENSG00000072506,Stim8hr,614.0,413,267,680,-16.15156158135431,True,119.43138397251478,False,>10 DE genes,on-target KD
400,HSD17B13,-0.3009294508692318,-0.3581199787736418,ENSG00000170509,Stim8hr,472.0,112,26,138,0.0,False,,False,>10 DE genes,no on-target KD
401,HSDL2,-0.11614633231144482,-0.2935887407096018,ENSG00000119471,Stim8hr,835.0,193,54,247,-11.468200622302588,True,23.71499420832523,False,>10 DE genes,on-target KD
402,HSPA14,0.36193418037610353,0.1716718580006117,ENSG00000187522,Stim8hr,140.0,69,40,109,-5.4959616100795134,True,67.29287913840922,False,>10 DE genes,on-target KD
403,HSPA8,0.29929714001437835,0.1764146963074317,ENSG00000109971,Stim8hr,210.0,47,13,60,-19.75476047963793,True,2034.834971027488,False,>10 DE genes,on-target KD
404,HSPB11,0.4149942753867955,0.2540407777243118,ENSG00000081870,Stim8hr,212.0,13,18,31,-8.739670522542266,True,53.00850187841175,True,>10 DE genes,on-target KD
405,HTRA2,0.39353669583393036,0.3089925035177892,ENSG00000115317,Stim8hr,566.0,31,6,37,-11.118008290503466,True,38.91974633653467,True,>10 DE genes,on-target KD
406,HYLS1,0.18819925105040383,-0.0543751989208166,ENSG00000198331,Stim8hr,209.0,24,8,32,-4.973946175309223,True,15.050232632656874,False,>10 DE genes,on-target KD
407,IBA57,0.5005452468240655,0.397757003600962,ENSG00000181873,Stim8hr,410.0,83,57,140,-7.439480182162379,True,14.758274380041374,False,>10 DE genes,on-target KD
408,ICK,-0.05811535804630306,-0.1252839248294003,ENSG00000112144,Stim8hr,681.0,34,8,42,-9.843272873904343,True,21.39059130002005,False,>10 DE genes,on-target KD
409,IFFO2,-0.2603548178453453,-0.3073443860249775,ENSG00000169991,Stim8hr,1152.0,36,15,51,-13.695487721778372,True,67.69106682100353,False,>10 DE genes,on-target KD
410,IFI30,-0.2378043427279518,-0.2624973027332733,ENSG00000216490,Stim8hr,1003.0,52,8,60,-13.435190721088947,True,59.9171161483308,False,>10 DE genes,on-target KD
411,IFNAR1,0.6432702256351791,0.4960561119722615,ENSG00000142166,Stim8hr,1214.0,18,39,57,-27.45098408681044,True,73.56987679563872,False,>10 DE genes,on-target KD
412,IFNGR1,0.6685954889876395,0.52000836011254,ENSG00000027697,Stim8hr,412.0,45,65,110,-9.17301022499052,True,28.79865514615879,False,>10 DE genes,on-target KD
413,IFNGR2,0.47531184684527306,0.0597887718987525,ENSG00000159128,Stim8hr,510.0,7,63,70,-4.715141143679452,True,7.53559247900043,False,>10 DE genes,on-target KD
414,IGHMBP2,0.19035398258366862,0.0776123146892617,ENSG00000132740,Stim8hr,1055.0,51,32,83,0.0,False,,False,>10 DE genes,no on-target KD
415,IKZF1,0.4664085262876692,0.2125245734546634,ENSG00000185811,Stim8hr,621.0,123,45,168,-3.832634394977416,True,647.6782397071668,False,>10 DE genes,on-target KD
416,IL21,0.21310115951031636,0.1888082720732317,ENSG00000138684,Stim8hr,593.0,70,51,121,-3.7828360341273695,True,13.065751013793744,False,>10 DE genes,on-target KD
417,IL4R,0.6870817355672458,0.4880044438476482,ENSG00000077238,Stim8hr,903.0,115,125,240,-10.470913823684365,True,15.993580366888413,False,>10 DE genes,on-target KD
418,IMMP1L,0.1756939041617803,0.1487375565444312,ENSG00000148950,Stim8hr,487.0,42,46,88,-8.734796077381665,True,16.222328646560726,True,>10 DE genes,on-target KD
419,IMPDH2,0.5255429451301882,0.4908488487695675,ENSG00000178035,Stim8hr,101.0,348,179,527,-11.328159163797574,True,173.9445797307403,False,>10 DE genes,on-target KD
420,ING3,-0.12696559910264957,-0.2545634478454816,ENSG00000071243,Stim8hr,198.0,44,8,52,-5.505366929715535,True,25.79794384384414,False,>10 DE genes,on-target KD
421,ING5,0.3323100067935642,0.276611579165945,ENSG00000168395,Stim8hr,119.0,354,86,440,-5.9488894426911605,True,34.75666900791562,False,>10 DE genes,on-target KD
422,INO80B,0.6394252599416864,0.5915213321854405,ENSG00000115274,Stim8hr,225.0,256,172,428,-11.112572494115318,True,64.49620812446844,False,>10 DE genes,on-target KD
423,INO80C,0.47208807245064116,0.4514608776348385,ENSG00000153391,Stim8hr,468.0,284,212,496,-14.051726839760976,True,49.83451574484536,False,>10 DE genes,on-target KD
424,INPP5F,0.4494069548899769,0.3435551054744689,ENSG00000198825,Stim8hr,853.0,100,26,126,-14.085470223635737,True,43.52361688184735,False,>10 DE genes,on-target KD
425,INSR,0.36077089164354,0.2349779695891884,ENSG00000171105,Stim8hr,1776.0,32,59,91,-2.629827840881851,False,0.6004392030719732,False,>10 DE genes,no on-target KD
426,INTS10,0.5255019523432833,0.4924445497402948,ENSG00000104613,Stim8hr,365.0,970,484,1454,-18.34031780188052,True,105.55657815765449,False,>10 DE genes,on-target KD
427,INTS12,0.5498468977581034,0.5423319521713044,ENSG00000138785,Stim8hr,629.0,840,308,1148,-14.155855537398429,True,33.645262862285605,True,>10 DE genes,on-target KD
428,INTS13,0.4090323332669284,0.3317413649459079,ENSG00000064102,Stim8hr,339.0,716,267,983,-14.806696146625,True,74.45820122585053,True,>10 DE genes,on-target KD
429,INTS14,0.30679488737961536,0.2702640809519467,ENSG00000138614,Stim8hr,200.0,595,187,782,-8.838605150776573,True,50.44110025170262,False,>10 DE genes,on-target KD
430,INTS6,0.30835169212287056,0.1520191900178021,ENSG00000102786,Stim8hr,514.0,28,16,44,-15.770038480736936,True,84.53335823257714,False,>10 DE genes,on-target KD
431,IPO9,0.1994612732963997,0.0881854391472737,ENSG00000198700,Stim8hr,147.0,315,103,418,-7.987671813652398,True,59.84103466669806,False,>10 DE genes,on-target KD
432,IQGAP3,-0.006347635003898659,-0.2284831725488313,ENSG00000183856,Stim8hr,213.0,33,4,37,-2.45891528843284,False,3.940654490429369,False,>10 DE genes,no on-target KD
433,IRF2,0.45838646883221656,0.3807935071701543,ENSG00000168310,Stim8hr,180.0,136,105,241,-9.747838275452247,True,91.38674302420128,False,>10 DE genes,on-target KD
434,IRF2BP1,0.6482736005245994,0.5012690023350345,ENSG00000170604,Stim8hr,213.0,95,109,204,-6.392958237639123,True,28.869107513225263,False,>10 DE genes,on-target KD
435,IRF8,0.44979595511272263,0.3932853540254246,ENSG00000140968,Stim8hr,402.0,71,17,88,-12.212445366013316,True,235.8706178619115,False,>10 DE genes,on-target KD
436,IRF9,0.7916387772910115,0.7666249571872154,ENSG00000213928,Stim8hr,1866.0,2,55,57,-24.010182053319543,True,62.22877200446211,True,>10 DE genes,on-target KD
437,ISCA2,0.5619693766032169,0.4702263154191641,ENSG00000165898,Stim8hr,204.0,120,34,154,-4.46096887590904,True,11.561400083892345,True,>10 DE genes,on-target KD
438,ITGAL,0.5410241391098208,0.3817585262138799,ENSG00000005844,Stim8hr,590.0,32,11,43,-24.363999095877084,True,202.6774579772485,False,>10 DE genes,on-target KD
439,ITK,0.5569871911149912,0.5348067970922271,ENSG00000113263,Stim8hr,517.0,2217,1176,3393,-2.7816254529259905,True,416.5719028404099,False,>10 DE genes,on-target KD
440,ITM2A,0.029509631342238034,-0.1370714442284561,ENSG00000078596,Stim8hr,469.0,73,5,78,-16.813683530862345,True,114.71590588064451,False,>10 DE genes,on-target KD
441,ITPK1,0.38081556540793676,0.2672079829694504,ENSG00000100605,Stim8hr,183.0,65,25,90,-10.150630475524682,True,82.31659088839058,False,>10 DE genes,on-target KD
442,JAK2,0.45696783428939475,0.3381785787209106,ENSG00000096968,Stim8hr,815.0,5,29,34,-21.889336520345683,True,169.63943000435563,False,>10 DE genes,on-target KD
443,JAKMIP2,0.4158530551935417,0.1630771581514281,ENSG00000176049,Stim8hr,317.0,51,31,82,-0.194577981888806,False,0.2505622537680815,False,>10 DE genes,no on-target KD
444,JUNB,0.3804228217169434,0.314703153289049,ENSG00000171223,Stim8hr,398.0,44,58,102,-14.616766011817084,True,348.89814846753194,False,>10 DE genes,on-target KD
445,JUND,0.10286929241192927,-0.0155615086477074,ENSG00000130522,Stim8hr,532.0,35,10,45,-9.827052283380082,True,522.9937111710037,False,>10 DE genes,on-target KD
446,KAT14,0.4441331837680422,0.4331041347464389,ENSG00000149474,Stim8hr,188.0,444,269,713,-4.887819618099202,True,17.60006449777675,True,>10 DE genes,on-target KD
447,KAT6A,0.48014170309702237,0.4274551585111642,ENSG00000083168,Stim8hr,1099.0,318,188,506,-24.66077662953407,True,93.95014786612312,False,>10 DE genes,on-target KD
448,KBTBD3,0.1350093469768324,-0.0048500400560211,ENSG00000182359,Stim8hr,130.0,30,2,32,-1.4045110217493364,False,4.503037570036404,True,>10 DE genes,putative off-target
449,KCTD21,0.4754030513616936,0.2950561942337077,ENSG00000188997,Stim8hr,554.0,351,76,427,-4.771262625053089,True,5.496305862671227,True,>10 DE genes,on-target KD
450,KCTD3,0.15315919684325044,0.0779420676092578,ENSG00000136636,Stim8hr,104.0,30,10,40,-2.945714932283597,False,7.861785264684302,False,>10 DE genes,no on-target KD
451,KDELR2,0.9091655364401298,0.7525061229235217,ENSG00000136240,Stim8hr,1924.0,38,3,41,-24.524568299847164,True,36.53716701731218,False,>10 DE genes,on-target KD
452,KDM1A,0.732690938414271,0.7008519668443227,ENSG00000004487,Stim8hr,541.0,1576,725,2301,-21.050216811445004,True,106.64384856336176,False,>10 DE genes,on-target KD
453,KDM2A,0.6767790621934653,0.6489778839492487,ENSG00000173120,Stim8hr,664.0,88,227,315,-7.721877275383239,True,150.15648646919314,False,>10 DE genes,on-target KD
454,KDM3B,0.6435484913850975,0.5817296164920258,ENSG00000120733,Stim8hr,280.0,78,62,140,-12.66818726285399,True,68.04645659938716,False,>10 DE genes,on-target KD
455,KDM5C,0.4968224069642993,0.3147391113353706,ENSG00000126012,Stim8hr,597.0,88,27,115,-29.234618823579936,True,184.22487173086185,False,>10 DE genes,on-target KD
456,KDM6A,0.272833874561986,0.2312349011248598,ENSG00000147050,Stim8hr,1219.0,21,41,62,-15.26779558962106,True,33.462179416560645,False,>10 DE genes,on-target KD
457,KEAP1,0.5868905266609316,0.5354585080250344,ENSG00000079999,Stim8hr,151.0,136,84,220,-12.005029639738176,True,115.68216807536028,False,>10 DE genes,on-target KD
458,KHDRBS1,0.09476468598929877,0.0193325834322225,ENSG00000121774,Stim8hr,231.0,530,406,936,-8.944803271264904,True,104.24990157522213,False,>10 DE genes,on-target KD
459,KIAA0556,0.6320519193305706,0.5654016261326199,ENSG00000047578,Stim8hr,305.0,384,293,677,-4.436995162540622,True,9.25511204586617,True,>10 DE genes,on-target KD
460,KIF16B,-0.026470792295811934,-0.0725630210335037,ENSG00000089177,Stim8hr,469.0,359,42,401,-6.094039929821023,True,13.449093859738472,False,>10 DE genes,on-target KD
461,KIF20A,0.5324255044456998,0.488264707609123,ENSG00000112984,Stim8hr,127.0,1090,690,1780,-5.147305311334013,True,31.38050282909707,True,>10 DE genes,on-target KD
462,KIFAP3,0.5426484181364364,0.5010893160396904,ENSG00000075945,Stim8hr,777.0,794,553,1347,-6.9150392496303645,True,10.16179382863565,False,>10 DE genes,on-target KD
463,KLF10,-0.1154445710501117,-0.1898805061960526,ENSG00000155090,Stim8hr,451.0,71,9,80,-10.856042465415072,True,55.92020164858,False,>10 DE genes,on-target KD
464,KLF2,0.42955816140096603,0.3735183602123265,ENSG00000127528,Stim8hr,547.0,513,401,914,1.1032055869667186,False,7.712633576094759,False,>10 DE genes,no on-target KD
465,KLF4,0.002644534488352132,-0.0324865758588342,ENSG00000136826,Stim8hr,232.0,97,22,119,0.0,False,,False,>10 DE genes,no on-target KD
466,KLHDC10,-0.25645819824166766,-0.2797027167147237,ENSG00000128607,Stim8hr,1257.0,68,8,76,-17.154518348800938,True,29.83198350590344,False,>10 DE genes,on-target KD
467,KMT2E,0.39323837898522224,0.3005977753556839,ENSG00000005483,Stim8hr,266.0,136,168,304,-12.162193702432011,True,83.47760412283084,False,>10 DE genes,on-target KD
468,KMT5B,0.6770173242466587,0.6657191422221308,ENSG00000110066,Stim8hr,654.0,406,376,782,-18.0795754440062,True,57.450253323533424,False,>10 DE genes,on-target KD
469,KPNA1,0.05131053070502,-0.0146439449920958,ENSG00000114030,Stim8hr,1303.0,813,150,963,-28.86068439865191,True,101.20901302284088,False,>10 DE genes,on-target KD
470,KPNA4,0.5943290709699042,0.4282737952090844,ENSG00000186432,Stim8hr,669.0,56,15,71,-27.871124430034865,True,145.4869066981202,False,>10 DE genes,on-target KD
471,KRBA2,0.3526514816908139,-0.0854433156243659,ENSG00000184619,Stim8hr,871.0,116,60,176,-5.233488715404033,True,2.6495624728553766,False,>10 DE genes,on-target KD
472,KRCC1,-0.297306587233016,-0.3352816173473432,ENSG00000172086,Stim8hr,681.0,80,4,84,-17.819846343436257,True,53.796137775250536,False,>10 DE genes,on-target KD
473,KTI12,0.6407162241378392,0.6046143072809901,ENSG00000198841,Stim8hr,564.0,365,461,826,-9.91023356262024,True,23.20618907882348,False,>10 DE genes,on-target KD
474,KTN1,0.3096117144301634,0.1407222791831472,ENSG00000126777,Stim8hr,454.0,50,58,108,-15.990671608166569,True,116.04497109073044,False,>10 DE genes,on-target KD
475,L2HGDH,0.6407209246755382,0.548332668183299,ENSG00000087299,Stim8hr,1057.0,75,38,113,-13.417897254485442,True,24.61614941334287,False,>10 DE genes,on-target KD
476,L3MBTL2,0.752587837490748,0.7058383142129173,ENSG00000100395,Stim8hr,1460.0,304,61,365,-25.58555447219236,True,54.41161143105771,False,>10 DE genes,on-target KD
477,L3MBTL3,0.8333395103348379,0.7491255411735733,ENSG00000198945,Stim8hr,686.0,33,2,35,-8.849204602671273,True,25.19691358141929,False,>10 DE genes,on-target KD
