ensembl_id,feature_name
ENSG00000197943,PLCG2
ENSG00000086696,HSD17B2
ENSG00000261235,RP11-510J16.5
ENSG00000140945,CDH13
ENSG00000260862,RP11-22H5.2
ENSG00000260228,RP11-483P21.2
ENSG00000166558,SLC38A8
ENSG00000154099,DNAAF1
ENSG00000168418,KCNG4
ENSG00000103175,WFDC1
ENSG00000064270,ATP2C2
ENSG00000103187,COTL1
ENSG00000285848,RP11-254F19.5
ENSG00000278214,LINC02139
ENSG00000131149,GSE1
ENSG00000287946,RP11-680G10.2
ENSG00000287125,RP11-568J23.10
ENSG00000269898,RP11-568J23.4
ENSG00000270184,RP11-568J23.5
ENSG00000285040,RP11-542M13.6
ENSG00000261177,RP11-805I24.1
ENSG00000268388,FENDRR
ENSG00000261175,LINC02188
ENSG00000232190,LINC02181
ENSG00000285527,RP11-899L11.4
ENSG00000270006,C16orf95-DT
ENSG00000269901,RP11-178L8.9
ENSG00000261592,RP11-178L8.3
ENSG00000140948,ZCCHC14
ENSG00000276337,RP11-106D4.2
ENSG00000288568,RP11-482M8.1
ENSG00000154118,JPH3
ENSG00000260498,RP4-536B24.4
ENSG00000174990,CA5A
ENSG00000205037,RP11-863P13.4
ENSG00000261327,RP11-863P13.3
ENSG00000179588,ZFPM1
ENSG00000261744,ZFPM1-AS1
ENSG00000124391,IL17C
ENSG00000260630,SNAI3-AS1
ENSG00000180422,LINC00304
ENSG00000129910,CDH15
ENSG00000259803,SLC22A31
ENSG00000259877,RP11-46C24.7
ENSG00000167522,ANKRD11
ENSG00000268218,AC137932.4
ENSG00000260279,AC137932.5
ENSG00000261253,AC137932.6
ENSG00000197912,SPG7
ENSG00000167523,SPATA33
ENSG00000275734,RP11-368I7.6
ENSG00000158805,ZNF276
ENSG00000204991,SPIRE2
ENSG00000141002,TCF25
ENSG00000258839,MC1R
ENSG00000258947,TUBB3
ENSG00000126856,PRDM7
ENSG00000260528,FAM157C
ENSG00000260507,RP11-356C4.3
ENSG00000272636,DOC2B
ENSG00000241525,AC108004.3
ENSG00000187624,C17orf97
ENSG00000263015,RP5-1029F21.3
ENSG00000141252,VPS53
ENSG00000263300,RP5-1029F21.4
ENSG00000262905,RP5-1029F21.2
ENSG00000262228,RP11-676J12.4
ENSG00000277491,RP11-676J12.9
ENSG00000205899,BHLHA9
ENSG00000108953,YWHAE
ENSG00000262777,RP11-818O24.3
ENSG00000167703,SLC43A2
ENSG00000277597,RP11-961A15.3
ENSG00000262791,RP11-961A15.1
ENSG00000167711,SERPINF2
ENSG00000132386,SERPINF1
ENSG00000186532,SMYD4
ENSG00000287553,RP11-667K14.20
ENSG00000262533,RP11-667K14.4
ENSG00000236457,AC130689.5
ENSG00000274758,RP1-59D14.10
ENSG00000272770,RP11-74E22.5
ENSG00000272911,RP11-74E22.6
ENSG00000277200,RP11-74E22.8
ENSG00000132359,RAP1GAP2
ENSG00000262884,CTD-3060P21.1
ENSG00000183024,OR1G1
ENSG00000172146,OR1A1
ENSG00000221882,OR3A2
ENSG00000180016,OR1E1
ENSG00000159961,OR3A3
ENSG00000141255,SPATA22
ENSG00000108381,ASPA
ENSG00000167723,TRPV3
ENSG00000196689,TRPV1
ENSG00000263338,RP11-235E17.3
ENSG00000083454,P2RX5
ENSG00000083457,ITGAE
ENSG00000262692,CTD-3195I5.3
ENSG00000262358,CTD-3195I5.4
ENSG00000004660,CAMKK1
ENSG00000108405,P2RX1
ENSG00000167740,CYB5D2
ENSG00000185722,ANKFY1
ENSG00000183018,SPNS2
ENSG00000141497,ZMYND15
ENSG00000182327,GLTPD2
ENSG00000262165,C17orf114
ENSG00000185245,GP1BA
ENSG00000108518,PFN1
ENSG00000262429,RP5-1050D4.3
ENSG00000227495,KIF1C-AS1
ENSG00000262693,ZFP3-DT
ENSG00000180787,ZFP3
ENSG00000234327,ZNF232-AS1
ENSG00000129204,USP6
ENSG00000180626,ZNF594
ENSG00000261879,ZNF594-DT
ENSG00000263164,RP11-333E1.2
ENSG00000263220,RP11-420A6.2
ENSG00000262099,DHX33-DT
ENSG00000286190,RP11-807C20.3
ENSG00000179314,WSCD1
ENSG00000129221,AIPL1
ENSG00000282936,CTC-281F24.5
ENSG00000108590,MED31
ENSG00000261996,CTC-281F24.1
ENSG00000141485,SLC13A5
ENSG00000132530,XAF1
ENSG00000263316,RP11-530N7.3
ENSG00000161940,BCL6B
ENSG00000174327,SLC16A13
ENSG00000132514,CLEC10A
ENSG00000181885,CLDN7
ENSG00000181856,SLC2A4
ENSG00000132507,EIF5A
ENSG00000263171,RP11-542C16.1
ENSG00000161958,FGF11
ENSG00000259224,SLC35G6
ENSG00000181222,POLR2A
ENSG00000276384,RP11-186B7.7
ENSG00000141510,TP53
ENSG00000108947,EFNB3
ENSG00000183914,DNAH2
ENSG00000132510,KDM6B
ENSG00000167874,TMEM88
ENSG00000170004,CHD3
ENSG00000179859,RNF227
ENSG00000170049,KCNAB3
ENSG00000132518,GUCY2D
ENSG00000179593,ALOX15B
ENSG00000263427,RP11-599B13.3
ENSG00000214999,AC129492.6
ENSG00000179148,ALOXE3
ENSG00000179111,HES7
ENSG00000179029,TMEM107
ENSG00000178971,CTC1
ENSG00000178921,PFAS
ENSG00000269947,RP11-849F2.9
ENSG00000198844,ARHGEF15
ENSG00000266279,RP11-849F2.4
ENSG00000184619,KRBA2
ENSG00000133026,MYH10
ENSG00000185156,MFSD6L
ENSG00000141506,PIK3R5
ENSG00000065320,NTN1
ENSG00000263708,RP11-85B7.4
ENSG00000262815,RP11-565F19.4
ENSG00000263051,RP11-565F19.3
ENSG00000271851,RP11-565F19.2
ENSG00000166596,CFAP52
ENSG00000154914,USP43
ENSG00000109047,RCVRN
ENSG00000007237,GAS7
ENSG00000109061,MYH1
ENSG00000109063,MYH3
ENSG00000261433,CTC-297N7.1
ENSG00000266114,RP11-963H4.5
ENSG00000263508,RP11-963H4.3
ENSG00000007174,DNAH9
ENSG00000287462,RP11-187D20.1
ENSG00000265489,ARHGAP44-AS1
ENSG00000006740,ARHGAP44
ENSG00000153976,HS3ST3A1
ENSG00000265494,RP11-131K5.2
ENSG00000233852,AC005304.1
ENSG00000125430,HS3ST3B1
ENSG00000266709,RP11-214O1.2
ENSG00000266378,RP11-214O1.3
ENSG00000230647,AC022816.2
ENSG00000205325,AC005863.1
ENSG00000287307,RP11-924A14.2
ENSG00000109099,PMP22
ENSG00000125409,TEKT3
ENSG00000266667,RP11-849N15.4
ENSG00000241322,CDRT1
ENSG00000187607,ZNF286A
ENSG00000237057,LINC02087
ENSG00000275413,CTC-529I10.1
ENSG00000227782,CTC-529I10.2
ENSG00000108474,PIGL
ENSG00000265401,RP11-138I1.4
ENSG00000175061,SNHG29
ENSG00000181350,LRRC75A
ENSG00000286743,RP1-77H15.2
ENSG00000266803,RP1-77H15.1
ENSG00000197566,ZNF624
ENSG00000170160,CCDC144A
ENSG00000288235,FAM106C
ENSG00000283033,RP11-219A15.5
ENSG00000240505,TNFRSF13B
ENSG00000230969,LINC02090
ENSG00000225442,MPRIP-AS1
ENSG00000154803,FLCN
ENSG00000108551,RASD1
ENSG00000264666,RP11-524F11.2
ENSG00000226746,SMCR5
ENSG00000197815,RP1-253P7.4
ENSG00000171962,DRC3
ENSG00000266677,RP11-258F1.1
ENSG00000260647,RP1-178F10.1
ENSG00000220161,LINC02076
ENSG00000230197,RP11-160E2.17
ENSG00000263394,RP11-160E2.19
ENSG00000262202,RP11-160E2.6
ENSG00000266664,RP11-160E2.21
ENSG00000235397,EPN2-AS1
ENSG00000108641,B9D1
ENSG00000180638,SLC47A2
ENSG00000262681,RP11-311F12.1
ENSG00000083290,ULK2
ENSG00000266126,RP11-209D14.4
ENSG00000263494,AC004702.2
ENSG00000266839,RP11-121A13.3
ENSG00000170298,LGALS9B
ENSG00000260907,AC008088.4
ENSG00000227685,LINC02088
ENSG00000264215,RP11-283C24.1
ENSG00000266369,RP11-344E13.4
ENSG00000233098,CCDC144NL-AS1
ENSG00000263986,RP11-746M1.1
ENSG00000235530,AC087294.2
ENSG00000212719,LINC02693
ENSG00000287671,RP11-728E14.5
ENSG00000265043,RP11-728E14.3
ENSG00000264956,RP11-1109M24.5
ENSG00000109046,WSB1
ENSG00000266313,RP11-173M1.4
ENSG00000266527,RP11-138P22.1
ENSG00000260019,LINC01992
ENSG00000087095,NLK
ENSG00000076351,SLC46A1
ENSG00000265254,CTD-2350C19.2
ENSG00000109101,FOXN1
ENSG00000109103,UNC119
ENSG00000167524,RSKR
ENSG00000265287,RP11-192H23.6
ENSG00000265205,AC010761.13
ENSG00000167525,PROCA1
ENSG00000264577,AC010761.8
ENSG00000160602,NEK8
ENSG00000265073,AC010761.6
ENSG00000265840,AC010761.10
ENSG00000173065,FAM222B
ENSG00000264066,RP11-20B24.2
ENSG00000264304,RP11-20B24.7
ENSG00000266642,RP11-20B24.4
ENSG00000265908,RP11-20B24.6
ENSG00000179761,PIPOX
ENSG00000063015,SEZ6
ENSG00000196535,MYO18A
ENSG00000108256,NUFIP2
ENSG00000160551,TAOK1
ENSG00000167549,CORO6
ENSG00000141298,SSH2
ENSG00000263370,RP11-68I3.5
ENSG00000263657,RP11-82O19.1
ENSG00000263477,RP11-338L22.2
ENSG00000126653,NSRP1
ENSG00000265739,RP11-354P11.3
ENSG00000266987,RP11-354P11.8
ENSG00000108576,SLC6A4
ENSG00000264125,RP11-354P11.4
ENSG00000266120,RP11-354P11.2
ENSG00000108582,CPD
ENSG00000263603,CTD-2349P21.5
ENSG00000265791,CTD-2349P21.10
ENSG00000266490,CTD-2349P21.9
ENSG00000265334,CTD-2349P21.11
ENSG00000263531,RP13-753N3.1
ENSG00000275185,RP13-753N3.3
ENSG00000184060,ADAP2
ENSG00000286194,RP11-848P1.10
ENSG00000266340,RP11-848P1.4
ENSG00000196712,NF1
ENSG00000266371,RP11-142O6.1
ENSG00000126860,EVI2A
ENSG00000278546,RP1-41C23.4
ENSG00000228768,AC003101.1
ENSG00000263990,CTC-542B22.2
ENSG00000178691,SUZ12
ENSG00000277511,CTD-2095E4.5
ENSG00000265139,RP11-227G15.2
ENSG00000274341,RP11-227G15.10
ENSG00000278668,RP11-227G15.11
ENSG00000279762,RP11-227G15.12
ENSG00000264083,RP11-227G15.9
ENSG00000266718,RP11-466A19.1
ENSG00000263717,RP11-466A19.6
ENSG00000006042,TMEM98
ENSG00000108691,CCL2
ENSG00000285559,RP11-642M2.4
ENSG00000092871,RFFL
ENSG00000273687,RP5-837J1.6
ENSG00000267457,RP5-837J1.4
ENSG00000141161,UNC45B
ENSG00000166750,SLFN5
ENSG00000267364,RP11-47L3.1
ENSG00000267711,RP11-686D22.5
ENSG00000154760,SLFN13
ENSG00000205045,SLFN12L_ENSG00000205045
ENSG00000267074,RP11-1094M14.5
ENSG00000236320,SLFN14
ENSG00000006125,AP2B1
ENSG00000271447,MMP28
ENSG00000270806,C17orf50
ENSG00000270871,AC015849.19
ENSG00000270894,AC015849.13
ENSG00000270379,HEATR9
ENSG00000270240,AC015849.2
ENSG00000271503,CCL5
ENSG00000275722,LYZL6
ENSG00000275152,CCL16
ENSG00000275431,CTB-186H2.3
ENSG00000275385,CCL18
ENSG00000277089,CCL3-AS1
ENSG00000277632,CCL3
ENSG00000275302,CCL4
ENSG00000276241,CTB-91J4.1
ENSG00000274767,AC131056.3
ENSG00000276085,CCL3L1
ENSG00000276070,CCL4L2
ENSG00000278259,MYO19
ENSG00000277268,LHX1-DT
ENSG00000277579,CTC-268N12.3
ENSG00000276054,RP11-378E13.3
ENSG00000273965,RP11-378E13.4
ENSG00000277688,RP11-697E22.1
ENSG00000278053,DDX52
ENSG00000277399,GPR179
ENSG00000274211,SOCS7
ENSG00000277363,SRCIN1
ENSG00000275532,CTB-58E17.3
ENSG00000275665,CTB-58E17.9
ENSG00000277972,CISD3
ENSG00000277258,PCGF2
ENSG00000277182,CTB-58E17.5
ENSG00000263466,RP1-56K13.2
ENSG00000263874,LINC00672
ENSG00000161381,PLXDC1
ENSG00000286443,CTD-2206N4.6
ENSG00000141750,STAC2
ENSG00000108306,FBXL20
ENSG00000273576,RP11-390P24.1
ENSG00000171532,NEUROD2
ENSG00000141736,ERBB2
ENSG00000161405,IKZF3
ENSG00000073605,GSDMB
ENSG00000108349,CASC3
ENSG00000171475,WIPF2
ENSG00000287644,CTD-2267D19.8
ENSG00000265666,RARA-AS1
ENSG00000131747,TOP2A
ENSG00000141753,IGFBP4
ENSG00000234859,AC003958.2
ENSG00000171346,KRT15
ENSG00000226629,LINC00974
ENSG00000173805,HAP1
ENSG00000141756,FKBP10
ENSG00000178502,KLHL11
ENSG00000204815,ODAD4
ENSG00000267658,RAB5C-AS1
ENSG00000161610,HCRT
ENSG00000236194,AC003104.1
ENSG00000168610,STAT3
ENSG00000033627,ATP6V0A1
ENSG00000267632,RP11-400F19.18
ENSG00000108786,HSD17B1
ENSG00000287710,RP11-400F19.19
ENSG00000068137,PLEKHH3
ENSG00000184451,CCR10
ENSG00000108797,CNTNAP1
ENSG00000197291,RAMP2-AS1
ENSG00000126562,WNK4
ENSG00000176563,CNTD1
ENSG00000267002,RP11-242D8.1
ENSG00000184988,TMEM106A
ENSG00000236383,CCDC200
ENSG00000188825,LINC00910
ENSG00000267440,LINC02594
ENSG00000167941,SOST
ENSG00000161649,CD300LG
ENSG00000261514,LINC01976
ENSG00000260793,RP5-882C2.2
ENSG00000004939,SLC4A1
ENSG00000161682,FAM171A2
ENSG00000005961,ITGA2B
ENSG00000186566,GPATCH8
ENSG00000283045,RP11-764D10.2
ENSG00000180340,FZD2
ENSG00000180336,MEIOC
ENSG00000267160,RP11-1072C15.4
ENSG00000161692,DBF4B
ENSG00000182963,GJC1
ENSG00000131095,GFAP
ENSG00000267334,KIF18B-DT
ENSG00000136448,NMT1
ENSG00000172992,DCAKD
ENSG00000161714,PLCD3
ENSG00000276728,AC142472.6
ENSG00000186834,HEXIM1
ENSG00000224505,AC002117.1
ENSG00000267288,RP13-890H12.2
ENSG00000184361,SPATA32
ENSG00000006062,MAP3K14
ENSG00000131484,RP11-798G7.5
ENSG00000264589,MAPT-AS1
ENSG00000120071,KANSL1
ENSG00000262372,RP11-669E14.6
ENSG00000214401,KANSL1-AS1
ENSG00000228696,ARL17B
ENSG00000238083,LRRC37A2
ENSG00000185829,ARL17A
ENSG00000232300,FAM215B
ENSG00000073969,NSF
ENSG00000108379,WNT3
ENSG00000179673,RPRML
ENSG00000262879,RP11-156P1.3
ENSG00000262265,RP5-867C24.4
ENSG00000259207,ITGB3
ENSG00000263293,EFCAB13-DT
ENSG00000253347,CTD-2026D20.2
ENSG00000141279,NPEPPS
ENSG00000263766,KPNB1-DT
ENSG00000108424,KPNB1
ENSG00000264558,RP11-138C9.1
ENSG00000073861,TBX21
ENSG00000264920,SP2-DT
ENSG00000264019,RP11-6N17.6
ENSG00000264701,RP11-6N17.10
ENSG00000005243,COPZ2
ENSG00000263412,NFE2L1-DT
ENSG00000263787,SKAP1-AS1
ENSG00000266222,RP11-433M22.1
ENSG00000173917,HOXB2
ENSG00000230148,HOXB-AS1
ENSG00000120093,HOXB3
ENSG00000108511,HOXB6
ENSG00000120068,HOXB8
ENSG00000230532,AC091133.1
ENSG00000159217,IGF2BP1
ENSG00000167083,GNGT2
ENSG00000108798,ABI3
ENSG00000173868,PHOSPHO1
ENSG00000177369,FLJ40194
ENSG00000198740,ZNF652
ENSG00000250948,RP11-1079K10.2
ENSG00000136504,KAT7
ENSG00000005884,ITGA3
ENSG00000276851,RP5-875H18.9
ENSG00000253730,RP11-893F2.13
ENSG00000249406,RP11-893F2.5
ENSG00000015532,XYLT2
ENSG00000275897,RP11-94C24.13
ENSG00000250286,RP11-94C24.8
ENSG00000049283,EPN3
ENSG00000006283,CACNA1G
ENSG00000154945,ANKRD40
ENSG00000262967,RP11-294J22.6
ENSG00000141232,TOB1
ENSG00000247011,RP11-700H6.1
ENSG00000251665,RP11-700H6.2
ENSG00000008294,SPAG9
ENSG00000011258,MBTD1
ENSG00000264895,RP11-421E14.2
ENSG00000141198,TOM1L1
ENSG00000166263,STXBP4
ENSG00000263096,RP11-515O17.2
ENSG00000214226,C17orf67
ENSG00000283209,RP11-347L15.1
ENSG00000153933,DGKE
ENSG00000274213,RP11-670E13.6
ENSG00000262298,RP5-1107A17.3
ENSG00000263089,RP11-166P13.4
ENSG00000285785,CTB-123J14.1
ENSG00000153944,MSI2
ENSG00000136451,VEZF1
ENSG00000278627,RP11-506H21.5
ENSG00000167419,LPO
ENSG00000287337,RP11-506H21.6
ENSG00000005379,TSPOAP1
ENSG00000265206,RP5-1171I10.5
ENSG00000108375,RNF43
ENSG00000176160,HSF5
ENSG00000264672,SEPTIN4-AS1
ENSG00000121101,TEX14
ENSG00000274198,RP11-579A4.1
ENSG00000263938,RP11-579O24.3
ENSG00000068489,PRR11
ENSG00000153982,GDPD1
ENSG00000265313,LINC01476
ENSG00000108406,DHX40
ENSG00000273702,RP11-758H9.2
ENSG00000141367,CLTC
ENSG00000062716,VMP1
ENSG00000267637,RP11-619I22.1
ENSG00000108423,TUBD1
ENSG00000189050,RNFT1
ENSG00000267302,RNFT1-DT
ENSG00000267248,CTD-2319I12.4
ENSG00000259349,RP11-15E18.1
ENSG00000286997,RP11-136H19.1
ENSG00000108510,MED13
ENSG00000285879,RP11-342K2.2
ENSG00000172421,EFCAB3
ENSG00000277463,CTD-3035K23.6
ENSG00000265000,MARCHF10-DT
ENSG00000263501,RP11-269G24.2
ENSG00000226797,AC015923.1
ENSG00000263644,RP11-269G24.3
ENSG00000265282,RP11-269G24.4
ENSG00000159640,ACE
ENSG00000136490,LIMD2
ENSG00000007312,CD79B
ENSG00000264954,PRR29-AS1
ENSG00000108622,ICAM2
ENSG00000178607,ERN1
ENSG00000286629,RP11-214C8.6
ENSG00000266402,SNHG25
ENSG00000136478,TEX2
ENSG00000271605,MILR1
ENSG00000256525,POLG2
ENSG00000108854,SMURF2
ENSG00000176809,LRRC37A3
ENSG00000265218,RP11-927P21.1
ENSG00000266644,RP11-927P21.2
ENSG00000120063,GNA13
ENSG00000266598,RP11-583F2.5
ENSG00000091583,APOH
ENSG00000264630,PRKCA-AS1
ENSG00000075429,CACNG5
ENSG00000198265,HELZ
ENSG00000285877,RP11-401F2.5
ENSG00000266473,HELZ-AS1
ENSG00000197170,PSMD12
ENSG00000264754,CTD-2653B5.1
ENSG00000171634,BPTF
ENSG00000266717,RP11-855A2.3
ENSG00000182481,KPNA2
ENSG00000274561,RP11-147L13.12
ENSG00000277476,RP11-147L13.13
ENSG00000278740,RP11-147L13.14
ENSG00000267731,RP11-147L13.8
ENSG00000265100,RP11-147L13.2
ENSG00000141337,ARSG
ENSG00000108932,SLC16A6
ENSG00000108946,PRKAR1A
ENSG00000108950,FAM20A
ENSG00000267659,LINC01482
ENSG00000141338,ABCA8
ENSG00000154258,ABCA9
ENSG00000154263,ABCA10
ENSG00000154265,ABCA5
ENSG00000227517,LINC01483
ENSG00000153822,KCNJ16
ENSG00000267365,KCNJ2-AS1
ENSG00000234899,SOX9-AS1
ENSG00000227036,LINC00511
ENSG00000180616,SSTR2
ENSG00000177338,LINC00469
ENSG00000246731,MGC16275
ENSG00000171595,DNAI2
ENSG00000196169,KIF19
ENSG00000264659,CTD-2006K23.2
ENSG00000172794,RAB37
ENSG00000266036,SLC9A3R1-AS1
ENSG00000172782,FADS6
ENSG00000170190,SLC16A5
ENSG00000265987,RP11-16C1.3
ENSG00000266714,MYO15B
ENSG00000204323,SMIM5
ENSG00000264829,RP11-474I11.8
ENSG00000264270,RP11-474I11.7
ENSG00000132475,H3-3B
ENSG00000267801,RP11-552F3.9
ENSG00000267342,RP11-552F3.10
ENSG00000188878,FBF1
ENSG00000161533,ACOX1
ENSG00000167880,EVPL
ENSG00000182687,GALR2
ENSG00000185262,UBALD2
ENSG00000129646,QRICH2
ENSG00000129667,RHBDF2
ENSG00000161544,CYGB
ENSG00000267546,RP11-666A8.8
ENSG00000267543,RP11-666A8.7
ENSG00000272386,RP11-666A8.12
ENSG00000182534,MXRA7
ENSG00000287836,CTD-2246P4.3
ENSG00000078687,TNRC6C
ENSG00000167895,TMC8
ENSG00000187997,C17orf99
ENSG00000167900,TK1
ENSG00000183077,AFMID
ENSG00000089685,BIRC5
ENSG00000187775,DNAH17
ENSG00000287539,RP11-323N12.6
ENSG00000167281,RBFOX3
ENSG00000267719,LINC02078
ENSG00000262772,LINC01977
ENSG00000262188,LINC01978
ENSG00000275479,RP11-334C17.6
ENSG00000141527,CARD14
ENSG00000173821,RNF213
ENSG00000276863,CTD-2047H16.5
ENSG00000263069,RNF213-AS1
ENSG00000261924,CTD-2561B21.5
ENSG00000262873,CTD-2561B21.11
ENSG00000175866,BAIAP2
ENSG00000181409,AATK
ENSG00000287431,RENO1
ENSG00000262877,RP11-1055B8.4
ENSG00000278200,LINC01971
ENSG00000184009,ACTG1
ENSG00000229848,RP13-766D20.2
ENSG00000186765,FSCN2
ENSG00000182446,NPLOC4
ENSG00000182612,TSPAN10
ENSG00000275902,RP13-1032I1.11
ENSG00000262413,RP11-498C9.3
ENSG00000263731,RP11-498C9.15
ENSG00000263859,RP11-498C9.16
ENSG00000183684,ALYREF
ENSG00000183979,NPB
ENSG00000264735,RP11-498C9.17
ENSG00000264569,DCXR-DT
ENSG00000169733,RFNG
ENSG00000169718,DUS1L
ENSG00000266654,RP11-1376P16.1
ENSG00000265692,LINC01970
ENSG00000260563,RP13-516M14.1
ENSG00000181408,UTS2R
ENSG00000260011,RP13-20L14.1
ENSG00000264812,RP13-20L14.4
ENSG00000169660,HEXD
ENSG00000279066,HEXD-IT1
ENSG00000287193,RP13-20L14.11
ENSG00000266445,NARF-AS1
ENSG00000266236,NARF-IT1
ENSG00000262652,RP13-638C3.2
ENSG00000262147,RP13-638C3.3
ENSG00000261845,RP13-638C3.4
ENSG00000167363,FN3K
ENSG00000262663,RP11-497H17.1
ENSG00000176845,METRNL
ENSG00000261888,AC144831.1
ENSG00000158270,COLEC12
ENSG00000176890,TYMS
ENSG00000176105,YES1
ENSG00000266171,RP11-769O8.1
ENSG00000264339,RP11-769O8.2
ENSG00000264635,RP11-769O8.3
ENSG00000132204,LINC00470
ENSG00000286975,RP11-715F3.4
ENSG00000101574,METTL4
ENSG00000266783,RP11-715F3.2
ENSG00000265907,RP11-737O24.2
ENSG00000101605,MYOM1
ENSG00000265399,RP13-270P17.2
ENSG00000264235,MYL12-AS1
ENSG00000177337,DLGAP1-AS1
ENSG00000262001,DLGAP1-AS2
ENSG00000264254,CTD-3096M3.1
ENSG00000082397,EPB41L3
ENSG00000154655,L3MBTL4
ENSG00000264707,L3MBTL4-AS1
ENSG00000101680,LAMA1
ENSG00000286627,RP11-931H21.1
ENSG00000273368,RP11-376P6.3
ENSG00000265413,RP11-789C17.1
ENSG00000263970,RP11-789C17.5
ENSG00000206418,RAB12
ENSG00000168502,MTCL1
ENSG00000263847,RP11-143J12.3
ENSG00000273284,RP11-888D10.4
ENSG00000264964,TWSG1-DT
ENSG00000128791,TWSG1
ENSG00000266805,RP11-61L19.1
ENSG00000266541,RP11-881L2.1
ENSG00000263627,PPP4R1-AS1
ENSG00000285653,RP11-474N24.7
ENSG00000272799,RP11-474N24.6
ENSG00000260913,LINC01254
ENSG00000141404,GNAL
ENSG00000286812,RP11-677O4.8
ENSG00000255112,CHMP1B
ENSG00000273141,RP11-820I16.4
ENSG00000181626,ANKRD62
ENSG00000267108,RP11-861E21.1
ENSG00000134278,SPIRE1
ENSG00000101624,CEP76
ENSG00000260302,LINC01882
ENSG00000101639,CEP192
ENSG00000267239,RP11-794M8.1
ENSG00000267177,RP11-756J15.3
ENSG00000286926,RP11-756J15.4
ENSG00000267136,RP11-53B2.3
ENSG00000266954,RP11-701H16.4
ENSG00000177150,FAM210A
ENSG00000267356,RP11-411B10.3
ENSG00000183206,POTEC
ENSG00000180777,ANKRD30B
ENSG00000265737,RP11-1157N2__B.2
ENSG00000141449,GREB1L
ENSG00000141446,ESCO1
ENSG00000264188,RP11-13N13.5
ENSG00000265656,RP11-13N13.6
ENSG00000101752,MIB1
ENSG00000265142,MIR133A1HG
ENSG00000265943,RP11-739L10.1
ENSG00000273232,RP11-370A5.2
ENSG00000141458,NPC1
ENSG00000154065,ANKRD29
ENSG00000265752,RP11-403A21.1
ENSG00000265204,RP11-403A21.3
ENSG00000154040,CABYR
ENSG00000265750,RP11-799B12.4
ENSG00000264365,RP11-621L6.2
ENSG00000265094,RP11-178F10.1
ENSG00000134489,HRH4
ENSG00000264695,RP11-178F10.2
ENSG00000265485,LINC01915
ENSG00000285595,CTD-2576N18.2
ENSG00000154611,PSMA8
ENSG00000266237,RP11-25D3.1
ENSG00000265369,PCAT18
ENSG00000264151,RP11-739N10.1
ENSG00000170558,CDH2
ENSG00000134765,DSC1
ENSG00000046604,DSG2
ENSG00000118276,B4GALT6
ENSG00000259985,RP11-549B18.1
ENSG00000141437,SLC25A52
ENSG00000153339,TRAPPC8
ENSG00000263924,RP11-210K20.2
ENSG00000276282,RP11-210K20.5
ENSG00000263823,RP11-326K13.4
ENSG00000101695,RNF125
ENSG00000274275,RP11-326K13.5
ENSG00000265008,RP11-53I6.3
ENSG00000263393,RP11-53I6.4
ENSG00000141434,MEP1B
ENSG00000228835,AC012123.1
ENSG00000141431,ASXL3
ENSG00000274400,RP11-294N21.3
ENSG00000186812,ZNF397
ENSG00000186814,ZSCAN30
ENSG00000274184,RP11-158H5.8
ENSG00000141429,GALNT1
ENSG00000075643,MOCOS
ENSG00000101489,CELF4
ENSG00000267707,RP11-95O2.5
ENSG00000283458,RP11-1I2.1
ENSG00000276174,RP11-687E1.2
ENSG00000267586,LINC00907
ENSG00000267414,SETBP1-DT
ENSG00000152217,SETBP1
ENSG00000132874,SLC14A2
ENSG00000267097,SLC14A2-AS1
ENSG00000267193,RP11-116O18.4
ENSG00000266968,RP11-116O18.1
ENSG00000141469,SLC14A1
ENSG00000197046,SIGLEC15
ENSG00000152223,EPG5
ENSG00000152242,C18orf25
ENSG00000141622,RNF165
ENSG00000270112,ST8SIA5-DT
ENSG00000274776,RP11-687F6.5
ENSG00000078043,PIAS2
ENSG00000175387,SMAD2
ENSG00000269365,RP11-380M21.4
ENSG00000184828,ZBTB7C
ENSG00000267764,RP11-484L8.1
ENSG00000263895,RP11-110H1.9
ENSG00000265496,MIR1539_ENSG00000265496
ENSG00000101670,LIPG
ENSG00000267674,RP11-813F20.2
ENSG00000267322,SNHG22
ENSG00000167306,MYO5B
ENSG00000172361,CFAP53
ENSG00000082212,ME2
ENSG00000141646,SMAD4
ENSG00000176624,MEX3C
ENSG00000174448,STARD6
ENSG00000166845,C18orf54
ENSG00000041353,RAB27B
ENSG00000267311,RP11-99A1.2
ENSG00000196628,TCF4
ENSG00000267028,TCF4-AS1
ENSG00000267327,CTD-2008L17.1
ENSG00000267732,RP11-456O19.3
ENSG00000258609,LINC-ROR
ENSG00000267787,RP11-35G9.5
ENSG00000081923,ATP8B1
ENSG00000049759,NEDD4L
ENSG00000267504,RP11-845C23.2
ENSG00000267705,RP11-108P20.3
ENSG00000074657,ZNF532
ENSG00000141682,PMAIP1
ENSG00000267462,RP11-866E20.3
ENSG00000267279,RP11-879F14.2
ENSG00000176641,RNF152
ENSG00000134444,RELCH
ENSG00000267560,RP11-173A16.1
ENSG00000267341,RP11-640A1.3
ENSG00000278017,RP11-120K19.4
ENSG00000171791,BCL2
ENSG00000197632,SERPINB2
ENSG00000179676,LINC00305
ENSG00000263424,CTD-2541J13.2
ENSG00000166479,TMX3
ENSG00000273584,RP11-861L17.4
ENSG00000206052,DOK6
ENSG00000265643,RP11-465I4.2
ENSG00000150637,CD226
